Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,5.7
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,11.53
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,10.32
2010,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,14.84
2011,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,16.54
2012,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,13.5
2013,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,18.65
2014,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,7.39
2015,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,10.37
2016,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,10.9
2017,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,11.41
2018,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,8.94
2010,per 100000 population,Karagandy,Population of rural areas,Female,,,,,12.11
2011,per 100000 population,Karagandy,Population of rural areas,Female,,,,,6.79
2012,per 100000 population,Karagandy,Population of rural areas,Female,,,,,16.37
2013,per 100000 population,Karagandy,Population of rural areas,Female,,,,,10.29
2014,per 100000 population,Karagandy,Population of rural areas,Female,,,,,6.23
2015,per 100000 population,Karagandy,Population of rural areas,Female,,,,,6.98
2016,per 100000 population,Karagandy,Population of rural areas,Female,,,,,5.65
2017,per 100000 population,Karagandy,Population of rural areas,Female,,,,,9.3
2018,per 100000 population,Karagandy,Population of rural areas,Female,,,,,13.67
2010,per 100000 population,Kostanay,Population of rural areas,Female,,,,,3.99
2011,per 100000 population,Kostanay,Population of rural areas,Female,,,,,4.48
2012,per 100000 population,Kostanay,Population of rural areas,Female,,,,,6.34
2013,per 100000 population,Kostanay,Population of rural areas,Female,,,,,2.74
2014,per 100000 population,Kostanay,Population of rural areas,Female,,,,,8.77
2015,per 100000 population,Kostanay,Population of rural areas,Female,,,,,7.48
2016,per 100000 population,Kostanay,Population of rural areas,Female,,,,,7.12
2017,per 100000 population,Kostanay,Population of rural areas,Female,,,,,7.26
2018,per 100000 population,Kostanay,Population of rural areas,Female,,,,,5.91
2010,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,14.65
2011,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,10.46
2012,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,6.39
2013,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,9.68
2014,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,8.6
2015,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,5.2
2016,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,10.85
2017,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,4.22
2018,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,6.5
2010,per 100000 population,Mangistau,Population of rural areas,Female,,,,,3.36
2011,per 100000 population,Mangistau,Population of rural areas,Female,,,,,7.91
2012,per 100000 population,Mangistau,Population of rural areas,Female,,,,,10.43
2013,per 100000 population,Mangistau,Population of rural areas,Female,,,,,17.62
2014,per 100000 population,Mangistau,Population of rural areas,Female,,,,,6.31
2015,per 100000 population,Mangistau,Population of rural areas,Female,,,,,5.7
2016,per 100000 population,Mangistau,Population of rural areas,Female,,,,,8.65
2017,per 100000 population,Mangistau,Population of rural areas,Female,,,,,8.34
2018,per 100000 population,Mangistau,Population of rural areas,Female,,,,,3.48
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,13.97
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,14.56
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,11.13
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,11.15
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,8.07
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,7.56
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,9.67
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,9.98
2010,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,14.28
2011,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,7.62
2012,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,5.98
2013,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,6.05
2014,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,7.89
2015,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,9.74
2016,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,7.15
2017,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,5.41
2018,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,9.05
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,7.26
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,5.1
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,6.33
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,6.43
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,8.94
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,3.66
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,1.25
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,5.11
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,7.85
2018,per 100000 population,Turkistan,Population of rural areas,Female,,,,,9.56
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,7.38
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,7.12
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,6.85
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,9.69
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,5.94
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,11.32
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,7.91
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,7.34
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,7.5
2010,Percent,,,Male,Higher education,,,,15.5
2011,Percent,,,Male,Higher education,,,,16.2
2012,Percent,,,Male,Higher education,,,,15.5
2013,Percent,,,Male,Higher education,,,,13.9
2014,Percent,,,Male,Higher education,,,,15.2
2015,Percent,,,Male,Higher education,,,,15.0
2016,Percent,,,Male,Higher education,,,,14.7
2017,Percent,,,Male,Higher education,,,,15.8
2018,Percent,,,Male,Higher education,,,,15.5
2010,Percent,,,Male,Incomplete higher education,,,,1.9
2011,Percent,,,Male,Incomplete higher education,,,,2.6
2012,Percent,,,Male,Incomplete higher education,,,,2.5
2013,Percent,,,Male,Incomplete higher education,,,,3.1
2014,Percent,,,Male,Incomplete higher education,,,,3.2
2015,Percent,,,Male,Incomplete higher education,,,,1.5
2016,Percent,,,Male,Incomplete higher education,,,,2.0
2017,Percent,,,Male,Incomplete higher education,,,,2.3
2018,Percent,,,Male,Incomplete higher education,,,,1.4
2010,Percent,,,Male,High Education (Community College type),,,,18.4
2011,Percent,,,Male,High Education (Community College type),,,,21.2
2012,Percent,,,Male,High Education (Community College type),,,,22.7
2013,Percent,,,Male,High Education (Community College type),,,,22.1
2014,Percent,,,Male,High Education (Community College type),,,,22.3
2015,Percent,,,Male,High Education (Community College type),,,,25.6
2016,Percent,,,Male,High Education (Community College type),,,,25.9
2017,Percent,,,Male,High Education (Community College type),,,,24.5
2018,Percent,,,Male,High Education (Community College type),,,,25.7
2010,Percent,,,Male,High Education (General),,,,51.1
2011,Percent,,,Male,High Education (General),,,,46.7
2012,Percent,,,Male,High Education (General),,,,43.8
2013,Percent,,,Male,High Education (General),,,,43.2
2014,Percent,,,Male,High Education (General),,,,39.5
2015,Percent,,,Male,High Education (General),,,,41.3
2016,Percent,,,Male,High Education (General),,,,40.4
2017,Percent,,,Male,High Education (General),,,,41.3
2018,Percent,,,Male,High Education (General),,,,39.0
2010,Percent,,,Male,High Education (Incomplete),,,,4.2
2011,Percent,,,Male,High Education (Incomplete),,,,3.6
2012,Percent,,,Male,High Education (Incomplete),,,,3.9
2013,Percent,,,Male,High Education (Incomplete),,,,5.1
2014,Percent,,,Male,High Education (Incomplete),,,,6.3
2015,Percent,,,Male,High Education (Incomplete),,,,5.1
2016,Percent,,,Male,High Education (Incomplete),,,,5.1
2017,Percent,,,Male,High Education (Incomplete),,,,4.4
2018,Percent,,,Male,High Education (Incomplete),,,,5.0
2010,Percent,,,Male,"Elementary, K and Pre-K education",,,,5.5
2011,Percent,,,Male,"Elementary, K and Pre-K education",,,,5.4
2012,Percent,,,Male,"Elementary, K and Pre-K education",,,,4.7
2013,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.6
2014,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.7
2015,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.5
2016,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.7
2017,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.5
2018,Percent,,,Male,"Elementary, K and Pre-K education",,,,4.1
2010,Percent,,,Male,not reported,,,,3.3
2011,Percent,,,Male,not reported,,,,4.3
2012,Percent,,,Male,not reported,,,,6.9
2013,Percent,,,Male,not reported,,,,9.0
2014,Percent,,,Male,not reported,,,,9.6
2015,Percent,,,Male,not reported,,,,8.0
2016,Percent,,,Male,not reported,,,,8.2
2017,Percent,,,Male,not reported,,,,8.2
2018,Percent,,,Male,not reported,,,,9.4
2010,Percent,,,Female,Higher education,,,,21.1
2011,Percent,,,Female,Higher education,,,,19.5
2012,Percent,,,Female,Higher education,,,,17.0
2013,Percent,,,Female,Higher education,,,,17.1
2014,Percent,,,Female,Higher education,,,,15.9
2015,Percent,,,Female,Higher education,,,,20.5
2016,Percent,,,Female,Higher education,,,,20.2
2017,Percent,,,Female,Higher education,,,,19.8
2018,Percent,,,Female,Higher education,,,,22.0
2010,Percent,,,Female,Incomplete higher education,,,,3.1
2011,Percent,,,Female,Incomplete higher education,,,,3.2
2012,Percent,,,Female,Incomplete higher education,,,,2.9
2013,Percent,,,Female,Incomplete higher education,,,,2.7
2014,Percent,,,Female,Incomplete higher education,,,,3.2
2015,Percent,,,Female,Incomplete higher education,,,,2.3
2016,Percent,,,Female,Incomplete higher education,,,,2.6
2017,Percent,,,Female,Incomplete higher education,,,,1.8
2018,Percent,,,Female,Incomplete higher education,,,,1.1
2010,Percent,,,Female,High Education (Community College type),,,,18.5
2011,Percent,,,Female,High Education (Community College type),,,,21.4
2012,Percent,,,Female,High Education (Community College type),,,,20.8
2013,Percent,,,Female,High Education (Community College type),,,,22.8
2014,Percent,,,Female,High Education (Community College type),,,,22.2
2015,Percent,,,Female,High Education (Community College type),,,,21.4
2016,Percent,,,Female,High Education (Community College type),,,,24.6
2017,Percent,,,Female,High Education (Community College type),,,,20.6
2018,Percent,,,Female,High Education (Community College type),,,,22.0
2010,Percent,,,Female,High Education (General),,,,37.7
2011,Percent,,,Female,High Education (General),,,,35.4
2012,Percent,,,Female,High Education (General),,,,37.0
2013,Percent,,,Female,High Education (General),,,,34.2
2014,Percent,,,Female,High Education (General),,,,34.6
2015,Percent,,,Female,High Education (General),,,,32.5
2016,Percent,,,Female,High Education (General),,,,31.7
2017,Percent,,,Female,High Education (General),,,,33.8
2018,Percent,,,Female,High Education (General),,,,31.3
2010,Percent,,,Female,High Education (Incomplete),,,,4.9
2011,Percent,,,Female,High Education (Incomplete),,,,5.8
2012,Percent,,,Female,High Education (Incomplete),,,,5.5
2013,Percent,,,Female,High Education (Incomplete),,,,5.4
2014,Percent,,,Female,High Education (Incomplete),,,,5.6
2015,Percent,,,Female,High Education (Incomplete),,,,5.2
2016,Percent,,,Female,High Education (Incomplete),,,,3.2
2017,Percent,,,Female,High Education (Incomplete),,,,4.5
2018,Percent,,,Female,High Education (Incomplete),,,,5.6
2010,Percent,,,Female,"Elementary, K and Pre-K education",,,,9.7
2011,Percent,,,Female,"Elementary, K and Pre-K education",,,,9.4
2012,Percent,,,Female,"Elementary, K and Pre-K education",,,,8.3
2013,Percent,,,Female,"Elementary, K and Pre-K education",,,,6.8
2014,Percent,,,Female,"Elementary, K and Pre-K education",,,,5.7
2015,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.1
2016,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.2
2017,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.5
2018,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.7
2010,Percent,,,Female,not reported,,,,4.9
2011,Percent,,,Female,not reported,,,,5.3
2012,Percent,,,Female,not reported,,,,8.6
2013,Percent,,,Female,not reported,,,,11.1
2014,Percent,,,Female,not reported,,,,12.8
2015,Percent,,,Female,not reported,,,,11.1
2016,Percent,,,Female,not reported,,,,10.4
2017,Percent,,,Female,not reported,,,,12.1
2018,Percent,,,Female,not reported,,,,10.3
2010,Percent,,Population of urban areas,,Higher education,,,,21.7
2011,Percent,,Population of urban areas,,Higher education,,,,22.7
2012,Percent,,Population of urban areas,,Higher education,,,,22.2
2013,Percent,,Population of urban areas,,Higher education,,,,19.6
2014,Percent,,Population of urban areas,,Higher education,,,,19.9
2015,Percent,,Population of urban areas,,Higher education,,,,21.6
2016,Percent,,Population of urban areas,,Higher education,,,,21.2
2017,Percent,,Population of urban areas,,Higher education,,,,20.7
2018,Percent,,Population of urban areas,,Higher education,,,,15.1
2010,Percent,,Population of urban areas,,Incomplete higher education,,,,2.3
2011,Percent,,Population of urban areas,,Incomplete higher education,,,,3.1
2012,Percent,,Population of urban areas,,Incomplete higher education,,,,2.6
2013,Percent,,Population of urban areas,,Incomplete higher education,,,,2.9
2014,Percent,,Population of urban areas,,Incomplete higher education,,,,2.6
2015,Percent,,Population of urban areas,,Incomplete higher education,,,,2.0
2016,Percent,,Population of urban areas,,Incomplete higher education,,,,2.3
2017,Percent,,Population of urban areas,,Incomplete higher education,,,,2.1
2018,Percent,,Population of urban areas,,Incomplete higher education,,,,1.1
2010,Percent,,Population of urban areas,,High Education (Community College type),,,,21.3
2011,Percent,,Population of urban areas,,High Education (Community College type),,,,24.3
2012,Percent,,Population of urban areas,,High Education (Community College type),,,,25.4
2013,Percent,,Population of urban areas,,High Education (Community College type),,,,25.5
2014,Percent,,Population of urban areas,,High Education (Community College type),,,,24.9
2015,Percent,,Population of urban areas,,High Education (Community College type),,,,27.4
2016,Percent,,Population of urban areas,,High Education (Community College type),,,,29.2
2017,Percent,,Population of urban areas,,High Education (Community College type),,,,27.7
2018,Percent,,Population of urban areas,,High Education (Community College type),,,,19.0
2010,Percent,,Population of urban areas,,High Education (General),,,,38.5
2011,Percent,,Population of urban areas,,High Education (General),,,,33.1
2012,Percent,,Population of urban areas,,High Education (General),,,,31.9
2013,Percent,,Population of urban areas,,High Education (General),,,,33.0
2014,Percent,,Population of urban areas,,High Education (General),,,,32.0
2015,Percent,,Population of urban areas,,High Education (General),,,,31.8
2016,Percent,,Population of urban areas,,High Education (General),,,,30.6
2017,Percent,,Population of urban areas,,High Education (General),,,,32.2
2018,Percent,,Population of urban areas,,High Education (General),,,,21.1
2010,Percent,,Population of urban areas,,High Education (Incomplete),,,,4.0
2011,Percent,,Population of urban areas,,High Education (Incomplete),,,,4.5
2012,Percent,,Population of urban areas,,High Education (Incomplete),,,,3.6
2013,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.8
2014,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.7
2015,Percent,,Population of urban areas,,High Education (Incomplete),,,,4.7
2016,Percent,,Population of urban areas,,High Education (Incomplete),,,,3.6
2017,Percent,,Population of urban areas,,High Education (Incomplete),,,,3.2
2018,Percent,,Population of urban areas,,High Education (Incomplete),,,,3.0
2010,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,6.1
2011,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,5.9
2012,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,5.3
2013,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.7
2014,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.8
2015,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.5
2016,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,5.0
2017,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,5.0
2018,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.5
2010,Percent,,Population of urban areas,,not reported,,,,6.1
2011,Percent,,Population of urban areas,,not reported,,,,6.3
2012,Percent,,Population of urban areas,,not reported,,,,9.1
2013,Percent,,Population of urban areas,,not reported,,,,9.5
2014,Percent,,Population of urban areas,,not reported,,,,10.0
2015,Percent,,Population of urban areas,,not reported,,,,9.0
2016,Percent,,Population of urban areas,,not reported,,,,8.1
2017,Percent,,Population of urban areas,,not reported,,,,9.2
2018,Percent,,Population of urban areas,,not reported,,,,6.1
2010,Percent,,Population of rural areas,,Higher education,,,,12.9
2011,Percent,,Population of rural areas,,Higher education,,,,12.3
2012,Percent,,Population of rural areas,,Higher education,,,,10.6
2013,Percent,,Population of rural areas,,Higher education,,,,10.7
2014,Percent,,Population of rural areas,,Higher education,,,,11.1
2015,Percent,,Population of rural areas,,Higher education,,,,11.8
2016,Percent,,Population of rural areas,,Higher education,,,,11.7
2017,Percent,,Population of rural areas,,Higher education,,,,13.6
2018,Percent,,Population of rural areas,,Higher education,,,,23.1
2010,Percent,,Population of rural areas,,Incomplete higher education,,,,2.2
2011,Percent,,Population of rural areas,,Incomplete higher education,,,,2.4
2012,Percent,,Population of rural areas,,Incomplete higher education,,,,2.6
2013,Percent,,Population of rural areas,,Incomplete higher education,,,,3.1
2014,Percent,,Population of rural areas,,Incomplete higher education,,,,3.8
2015,Percent,,Population of rural areas,,Incomplete higher education,,,,1.4
2016,Percent,,Population of rural areas,,Incomplete higher education,,,,2.1
2017,Percent,,Population of rural areas,,Incomplete higher education,,,,2.3
2018,Percent,,Population of rural areas,,Incomplete higher education,,,,2.1
2010,Percent,,Population of rural areas,,High Education (Community College type),,,,15.9
2011,Percent,,Population of rural areas,,High Education (Community College type),,,,18.6
2012,Percent,,Population of rural areas,,High Education (Community College type),,,,19.6
2013,Percent,,Population of rural areas,,High Education (Community College type),,,,19.6
2014,Percent,,Population of rural areas,,High Education (Community College type),,,,19.9
2015,Percent,,Population of rural areas,,High Education (Community College type),,,,21.9
2016,Percent,,Population of rural areas,,High Education (Community College type),,,,22.4
2017,Percent,,Population of rural areas,,High Education (Community College type),,,,19.6
2018,Percent,,Population of rural areas,,High Education (Community College type),,,,40.3
2010,Percent,,Population of rural areas,,High Education (General),,,,55.6
2011,Percent,,Population of rural areas,,High Education (General),,,,52.4
2012,Percent,,Population of rural areas,,High Education (General),,,,50.4
2013,Percent,,Population of rural areas,,High Education (General),,,,47.3
2014,Percent,,Population of rural areas,,High Education (General),,,,44.2
2015,Percent,,Population of rural areas,,High Education (General),,,,45.5
2016,Percent,,Population of rural areas,,High Education (General),,,,44.6
2017,Percent,,Population of rural areas,,High Education (General),,,,45.4
2018,Percent,,Population of rural areas,,High Education (General),,,,80.3
2010,Percent,,Population of rural areas,,High Education (Incomplete),,,,4.7
2011,Percent,,Population of rural areas,,High Education (Incomplete),,,,4.1
2012,Percent,,Population of rural areas,,High Education (Incomplete),,,,4.9
2013,Percent,,Population of rural areas,,High Education (Incomplete),,,,4.7
2014,Percent,,Population of rural areas,,High Education (Incomplete),,,,5.5
2015,Percent,,Population of rural areas,,High Education (Incomplete),,,,5.5
2016,Percent,,Population of rural areas,,High Education (Incomplete),,,,5.5
2017,Percent,,Population of rural areas,,High Education (Incomplete),,,,5.4
2018,Percent,,Population of rural areas,,High Education (Incomplete),,,,11.1
2010,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,7.2
2011,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,7.1
2012,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,5.9
2013,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,5.0
2014,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.7
2015,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,5.2
2016,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.3
2017,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.3
2018,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,9.3
2010,Percent,,Population of rural areas,,not reported,,,,1.7
2011,Percent,,Population of rural areas,,not reported,,,,3.1
2012,Percent,,Population of rural areas,,not reported,,,,5.9
2013,Percent,,Population of rural areas,,not reported,,,,9.6
2014,Percent,,Population of rural areas,,not reported,,,,10.8
2015,Percent,,Population of rural areas,,not reported,,,,8.7
2016,Percent,,Population of rural areas,,not reported,,,,9.3
2017,Percent,,Population of rural areas,,not reported,,,,9.4
2018,Percent,,Population of rural areas,,not reported,,,,19.1
2010,Percent,,,Male,,Was married,,,54.6
2011,Percent,,,Male,,Was married,,,52.8
2012,Percent,,,Male,,Was married,,,52.9
2013,Percent,,,Male,,Was married,,,52.3
2014,Percent,,,Male,,Was married,,,47.8
2015,Percent,,,Male,,Was married,,,54.0
2016,Percent,,,Male,,Was married,,,53.1
2017,Percent,,,Male,,Was married,,,52.3
2018,Percent,,,Male,,Was married,,,51.6
2010,Percent,,,Male,,Not married,,,33.2
2011,Percent,,,Male,,Not married,,,35.6
2012,Percent,,,Male,,Not married,,,32.9
2013,Percent,,,Male,,Not married,,,31.5
2014,Percent,,,Male,,Not married,,,34.6
2015,Percent,,,Male,,Not married,,,28.6
2016,Percent,,,Male,,Not married,,,28.3
2017,Percent,,,Male,,Not married,,,30.2
2018,Percent,,,Male,,Not married,,,30.1
2010,Percent,,,Male,,Widowed,,,3.0
2011,Percent,,,Male,,Widowed,,,2.5
2012,Percent,,,Male,,Widowed,,,2.5
2013,Percent,,,Male,,Widowed,,,2.4
2014,Percent,,,Male,,Widowed,,,2.1
2015,Percent,,,Male,,Widowed,,,2.4
2016,Percent,,,Male,,Widowed,,,3.2
2017,Percent,,,Male,,Widowed,,,2.9
2018,Percent,,,Male,,Widowed,,,2.1
2010,Percent,,,Male,,Divorced,,,5.4
2011,Percent,,,Male,,Divorced,,,5.0
2012,Percent,,,Male,,Divorced,,,5.4
2013,Percent,,,Male,,Divorced,,,5.5
2014,Percent,,,Male,,Divorced,,,7.5
2015,Percent,,,Male,,Divorced,,,7.7
2016,Percent,,,Male,,Divorced,,,8.8
2017,Percent,,,Male,,Divorced,,,7.5
2018,Percent,,,Male,,Divorced,,,8.9
2010,Percent,,,Male,,Not reported,,,3.7
2011,Percent,,,Male,,Not reported,,,4.1
2012,Percent,,,Male,,Not reported,,,6.3
2013,Percent,,,Male,,Not reported,,,8.3
2014,Percent,,,Male,,Not reported,,,8.0
2015,Percent,,,Male,,Not reported,,,7.3
2016,Percent,,,Male,,Not reported,,,6.6
2017,Percent,,,Male,,Not reported,,,7.0
2018,Percent,,,Male,,Not reported,,,7.2
2010,Percent,,,Female,,Was married,,,40.3
2011,Percent,,,Female,,Was married,,,39.9
2012,Percent,,,Female,,Was married,,,1.3
2013,Percent,,,Female,,Was married,,,41.7
2014,Percent,,,Female,,Was married,,,41.7
2015,Percent,,,Female,,Was married,,,42.0
2016,Percent,,,Female,,Was married,,,44.4
2017,Percent,,,Female,,Was married,,,40.0
2018,Percent,,,Female,,Was married,,,38.2
2010,Percent,,,Female,,Not married,,,33.7
2011,Percent,,,Female,,Not married,,,34.0
2012,Percent,,,Female,,Not married,,,29.6
2013,Percent,,,Female,,Not married,,,29.0
2014,Percent,,,Female,,Not married,,,25.7
2015,Percent,,,Female,,Not married,,,28.8
2016,Percent,,,Female,,Not married,,,24.3
2017,Percent,,,Female,,Not married,,,25.0
2018,Percent,,,Female,,Not married,,,26.3
2010,Percent,,,Female,,Widowed,,,13.0
2011,Percent,,,Female,,Widowed,,,12.5
2012,Percent,,,Female,,Widowed,,,13.6
2013,Percent,,,Female,,Widowed,,,11.9
2014,Percent,,,Female,,Widowed,,,11.5
2015,Percent,,,Female,,Widowed,,,12.2
2016,Percent,,,Female,,Widowed,,,12.6
2017,Percent,,,Female,,Widowed,,,13.6
2018,Percent,,,Female,,Widowed,,,15.9
2010,Percent,,,Female,,Divorced,,,7.7
2011,Percent,,,Female,,Divorced,,,8.4
2012,Percent,,,Female,,Divorced,,,7.5
2013,Percent,,,Female,,Divorced,,,7.6
2014,Percent,,,Female,,Divorced,,,9.4
2015,Percent,,,Female,,Divorced,,,8.0
2016,Percent,,,Female,,Divorced,,,9.5
2017,Percent,,,Female,,Divorced,,,10.7
2018,Percent,,,Female,,Divorced,,,9.3
2010,Percent,,,Female,,Not reported,,,5.3
2011,Percent,,,Female,,Not reported,,,5.3
2012,Percent,,,Female,,Not reported,,,8.0
2013,Percent,,,Female,,Not reported,,,9.7
2014,Percent,,,Female,,Not reported,,,11.8
2015,Percent,,,Female,,Not reported,,,9.1
2016,Percent,,,Female,,Not reported,,,9.1
2017,Percent,,,Female,,Not reported,,,10.7
2018,Percent,,,Female,,Not reported,,,10.3
2010,Percent,,Population of urban areas,,,Was married,,,46.3
2011,Percent,,Population of urban areas,,,Was married,,,47.7
2012,Percent,,Population of urban areas,,,Was married,,,46.8
2013,Percent,,Population of urban areas,,,Was married,,,45.2
2014,Percent,,Population of urban areas,,,Was married,,,41.7
2015,Percent,,Population of urban areas,,,Was married,,,48.7
2016,Percent,,Population of urban areas,,,Was married,,,47.2
2017,Percent,,Population of urban areas,,,Was married,,,47.3
2018,Percent,,Population of urban areas,,,Was married,,,46.4
2010,Percent,,Population of urban areas,,,Not married,,,32.1
2011,Percent,,Population of urban areas,,,Not married,,,32.3
2012,Percent,,Population of urban areas,,,Not married,,,29.8
2013,Percent,,Population of urban areas,,,Not married,,,32.0
2014,Percent,,Population of urban areas,,,Not married,,,34.1
2015,Percent,,Population of urban areas,,,Not married,,,27.6
2016,Percent,,Population of urban areas,,,Not married,,,28.2
2017,Percent,,Population of urban areas,,,Not married,,,29.5
2018,Percent,,Population of urban areas,,,Not married,,,29.2
2010,Percent,,Population of urban areas,,,Widowed,,,5.9
2011,Percent,,Population of urban areas,,,Widowed,,,5.7
2012,Percent,,Population of urban areas,,,Widowed,,,6.7
2013,Percent,,Population of urban areas,,,Widowed,,,5.5
2014,Percent,,Population of urban areas,,,Widowed,,,4.9
2015,Percent,,Population of urban areas,,,Widowed,,,5.6
2016,Percent,,Population of urban areas,,,Widowed,,,6.1
2017,Percent,,Population of urban areas,,,Widowed,,,6.2
2018,Percent,,Population of urban areas,,,Widowed,,,6.0
2010,Percent,,Population of urban areas,,,Divorced,,,8.6
2011,Percent,,Population of urban areas,,,Divorced,,,8.0
2012,Percent,,Population of urban areas,,,Divorced,,,8.3
2013,Percent,,Population of urban areas,,,Divorced,,,8.6
2014,Percent,,Population of urban areas,,,Divorced,,,10.2
2015,Percent,,Population of urban areas,,,Divorced,,,10.6
2016,Percent,,Population of urban areas,,,Divorced,,,11.9
2017,Percent,,Population of urban areas,,,Divorced,,,9.4
2018,Percent,,Population of urban areas,,,Divorced,,,10.6
2010,Percent,,Population of urban areas,,,Not reported,,,7.1
2011,Percent,,Population of urban areas,,,Not reported,,,6.3
2012,Percent,,Population of urban areas,,,Not reported,,,8.5
2013,Percent,,Population of urban areas,,,Not reported,,,8.6
