Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,0.63
2010,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.32
2011,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,1.59
2012,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.63
2013,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.62
2014,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.0
2015,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.0
2017,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.3
2018,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.29
2010,per 100000 population,Karagandy,Population of rural areas,Female,,,,,1.35
2011,per 100000 population,Karagandy,Population of rural areas,Female,,,,,2.72
2012,per 100000 population,Karagandy,Population of rural areas,Female,,,,,5.46
2013,per 100000 population,Karagandy,Population of rural areas,Female,,,,,1.37
2014,per 100000 population,Karagandy,Population of rural areas,Female,,,,,3.46
2015,per 100000 population,Karagandy,Population of rural areas,Female,,,,,2.79
2016,per 100000 population,Karagandy,Population of rural areas,Female,,,,,2.82
2017,per 100000 population,Karagandy,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Karagandy,Population of rural areas,Female,,,,,1.41
2010,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.44
2011,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.0
2012,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.91
2013,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.46
2014,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.46
2015,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.47
2017,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Kostanay,Population of rural areas,Female,,,,,0.0
2010,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,4.55
2011,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,1.49
2012,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.49
2013,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.0
2015,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.47
2017,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.45
2010,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2012,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.74
2013,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.63
2015,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.55
2017,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.5
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,1.57
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.38
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.88
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.86
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.76
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.52
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,1.29
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,4.73
2018,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,1.86
2010,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2012,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2013,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2015,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,1.77
2016,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.89
2017,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.9
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.57
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.62
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Turkistan,Population of rural areas,Female,,,,,3.31
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,5.08
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,1.03
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,3.81
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,5.24
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,3.18
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,2.52
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,8.44
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,4.49
2010,Percent,,,Male,Higher education,,,,4.3
2011,Percent,,,Male,Higher education,,,,7.2
2012,Percent,,,Male,Higher education,,,,8.3
2013,Percent,,,Male,Higher education,,,,3.3
2014,Percent,,,Male,Higher education,,,,7.7
2015,Percent,,,Male,Higher education,,,,8.3
2016,Percent,,,Male,Higher education,,,,5.7
2017,Percent,,,Male,Higher education,,,,11.1
2018,Percent,,,Male,Higher education,,,,9.5
2010,Percent,,,Male,Incomplete higher education,,,,0.0
2011,Percent,,,Male,Incomplete higher education,,,,0.0
2012,Percent,,,Male,Incomplete higher education,,,,0.0
2013,Percent,,,Male,Incomplete higher education,,,,3.3
2014,Percent,,,Male,Incomplete higher education,,,,2.6
2015,Percent,,,Male,Incomplete higher education,,,,4.2
2016,Percent,,,Male,Incomplete higher education,,,,1.4
2017,Percent,,,Male,Incomplete higher education,,,,0.0
2018,Percent,,,Male,Incomplete higher education,,,,0.0
2010,Percent,,,Male,High Education (Community College type),,,,11.4
2011,Percent,,,Male,High Education (Community College type),,,,10.8
2012,Percent,,,Male,High Education (Community College type),,,,16.7
2013,Percent,,,Male,High Education (Community College type),,,,16.4
2014,Percent,,,Male,High Education (Community College type),,,,12.8
2015,Percent,,,Male,High Education (Community College type),,,,20.8
2016,Percent,,,Male,High Education (Community College type),,,,14.3
2017,Percent,,,Male,High Education (Community College type),,,,5.6
2018,Percent,,,Male,High Education (Community College type),,,,17.6
2010,Percent,,,Male,High Education (General),,,,38.6
2011,Percent,,,Male,High Education (General),,,,44.6
2012,Percent,,,Male,High Education (General),,,,35.4
2013,Percent,,,Male,High Education (General),,,,27.9
2014,Percent,,,Male,High Education (General),,,,20.5
2015,Percent,,,Male,High Education (General),,,,20.8
2016,Percent,,,Male,High Education (General),,,,24.3
2017,Percent,,,Male,High Education (General),,,,31.9
2018,Percent,,,Male,High Education (General),,,,28.4
2010,Percent,,,Male,High Education (Incomplete),,,,8.6
2011,Percent,,,Male,High Education (Incomplete),,,,0.0
2012,Percent,,,Male,High Education (Incomplete),,,,6.3
2013,Percent,,,Male,High Education (Incomplete),,,,8.2
2014,Percent,,,Male,High Education (Incomplete),,,,12.8
2015,Percent,,,Male,High Education (Incomplete),,,,6.3
2016,Percent,,,Male,High Education (Incomplete),,,,8.6
2017,Percent,,,Male,High Education (Incomplete),,,,11.1
2018,Percent,,,Male,High Education (Incomplete),,,,8.1
2010,Percent,,,Male,"Elementary, K and Pre-K education",,,,12.9
2011,Percent,,,Male,"Elementary, K and Pre-K education",,,,18.1
2012,Percent,,,Male,"Elementary, K and Pre-K education",,,,10.4
2013,Percent,,,Male,"Elementary, K and Pre-K education",,,,11.5
2014,Percent,,,Male,"Elementary, K and Pre-K education",,,,15.4
2015,Percent,,,Male,"Elementary, K and Pre-K education",,,,14.6
2016,Percent,,,Male,"Elementary, K and Pre-K education",,,,10.0
2017,Percent,,,Male,"Elementary, K and Pre-K education",,,,8.3
2018,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.7
2010,Percent,,,Male,not reported,,,,24.3
2011,Percent,,,Male,not reported,,,,19.3
2012,Percent,,,Male,not reported,,,,22.9
2013,Percent,,,Male,not reported,,,,29.5
2014,Percent,,,Male,not reported,,,,28.2
2015,Percent,,,Male,not reported,,,,25.0
2016,Percent,,,Male,not reported,,,,35.7
2017,Percent,,,Male,not reported,,,,31.9
2018,Percent,,,Male,not reported,,,,33.8
2010,Percent,,,Female,Higher education,,,,5.5
2011,Percent,,,Female,Higher education,,,,5.3
2012,Percent,,,Female,Higher education,,,,6.1
2013,Percent,,,Female,Higher education,,,,4.0
2014,Percent,,,Female,Higher education,,,,6.8
2015,Percent,,,Female,Higher education,,,,11.6
2016,Percent,,,Female,Higher education,,,,5.6
2017,Percent,,,Female,Higher education,,,,6.6
2018,Percent,,,Female,Higher education,,,,6.4
2010,Percent,,,Female,Incomplete higher education,,,,0.0
2011,Percent,,,Female,Incomplete higher education,,,,0.0
2012,Percent,,,Female,Incomplete higher education,,,,2.0
2013,Percent,,,Female,Incomplete higher education,,,,2.0
2014,Percent,,,Female,Incomplete higher education,,,,1.7
2015,Percent,,,Female,Incomplete higher education,,,,0.0
2016,Percent,,,Female,Incomplete higher education,,,,0.0
2017,Percent,,,Female,Incomplete higher education,,,,0.0
2018,Percent,,,Female,Incomplete higher education,,,,0.0
2010,Percent,,,Female,High Education (Community College type),,,,9.1
2011,Percent,,,Female,High Education (Community College type),,,,5.3
2012,Percent,,,Female,High Education (Community College type),,,,4.1
2013,Percent,,,Female,High Education (Community College type),,,,8.0
2014,Percent,,,Female,High Education (Community College type),,,,10.2
2015,Percent,,,Female,High Education (Community College type),,,,11.6
2016,Percent,,,Female,High Education (Community College type),,,,18.1
2017,Percent,,,Female,High Education (Community College type),,,,8.5
2018,Percent,,,Female,High Education (Community College type),,,,28.2
2010,Percent,,,Female,High Education (General),,,,49.1
2011,Percent,,,Female,High Education (General),,,,35.1
2012,Percent,,,Female,High Education (General),,,,36.7
2013,Percent,,,Female,High Education (General),,,,24.0
2014,Percent,,,Female,High Education (General),,,,16.9
2015,Percent,,,Female,High Education (General),,,,18.8
2016,Percent,,,Female,High Education (General),,,,33.3
2017,Percent,,,Female,High Education (General),,,,25.5
2018,Percent,,,Female,High Education (General),,,,25.6
2010,Percent,,,Female,High Education (Incomplete),,,,0.0
2011,Percent,,,Female,High Education (Incomplete),,,,7.4
2012,Percent,,,Female,High Education (Incomplete),,,,14.3
2013,Percent,,,Female,High Education (Incomplete),,,,16.0
2014,Percent,,,Female,High Education (Incomplete),,,,11.9
2015,Percent,,,Female,High Education (Incomplete),,,,5.8
2016,Percent,,,Female,High Education (Incomplete),,,,6.9
2017,Percent,,,Female,High Education (Incomplete),,,,9.4
2018,Percent,,,Female,High Education (Incomplete),,,,10.3
2010,Percent,,,Female,"Elementary, K and Pre-K education",,,,32.7
2011,Percent,,,Female,"Elementary, K and Pre-K education",,,,41.5
2012,Percent,,,Female,"Elementary, K and Pre-K education",,,,10.2
2013,Percent,,,Female,"Elementary, K and Pre-K education",,,,12.0
2014,Percent,,,Female,"Elementary, K and Pre-K education",,,,32.2
2015,Percent,,,Female,"Elementary, K and Pre-K education",,,,14.5
2016,Percent,,,Female,"Elementary, K and Pre-K education",,,,13.9
2017,Percent,,,Female,"Elementary, K and Pre-K education",,,,19.8
2018,Percent,,,Female,"Elementary, K and Pre-K education",,,,10.3
2010,Percent,,,Female,not reported,,,,3.6
2011,Percent,,,Female,not reported,,,,5.3
2012,Percent,,,Female,not reported,,,,26.5
2013,Percent,,,Female,not reported,,,,34.0
2014,Percent,,,Female,not reported,,,,20.3
2015,Percent,,,Female,not reported,,,,37.7
2016,Percent,,,Female,not reported,,,,22.2
2017,Percent,,,Female,not reported,,,,30.2
2018,Percent,,,Female,not reported,,,,19.2
2010,Percent,,Population of urban areas,,Higher education,,,,3.6
2011,Percent,,Population of urban areas,,Higher education,,,,8.2
2012,Percent,,Population of urban areas,,Higher education,,,,10.4
2013,Percent,,Population of urban areas,,Higher education,,,,3.4
2014,Percent,,Population of urban areas,,Higher education,,,,15.0
2015,Percent,,Population of urban areas,,Higher education,,,,15.3
2016,Percent,,Population of urban areas,,Higher education,,,,9.2
2017,Percent,,Population of urban areas,,Higher education,,,,13.8
2018,Percent,,Population of urban areas,,Higher education,,,,9.5
2010,Percent,,Population of urban areas,,Incomplete higher education,,,,0.0
2011,Percent,,Population of urban areas,,Incomplete higher education,,,,0.0
2012,Percent,,Population of urban areas,,Incomplete higher education,,,,2.1
2013,Percent,,Population of urban areas,,Incomplete higher education,,,,3.4
2014,Percent,,Population of urban areas,,Incomplete higher education,,,,5.0
2015,Percent,,Population of urban areas,,Incomplete higher education,,,,1.4
2016,Percent,,Population of urban areas,,Incomplete higher education,,,,0.0
2017,Percent,,Population of urban areas,,Incomplete higher education,,,,0.0
2018,Percent,,Population of urban areas,,Incomplete higher education,,,,0.0
2010,Percent,,Population of urban areas,,High Education (Community College type),,,,14.5
2011,Percent,,Population of urban areas,,High Education (Community College type),,,,11.3
2012,Percent,,Population of urban areas,,High Education (Community College type),,,,14.6
2013,Percent,,Population of urban areas,,High Education (Community College type),,,,13.8
2014,Percent,,Population of urban areas,,High Education (Community College type),,,,12.5
2015,Percent,,Population of urban areas,,High Education (Community College type),,,,16.7
2016,Percent,,Population of urban areas,,High Education (Community College type),,,,21.5
2017,Percent,,Population of urban areas,,High Education (Community College type),,,,10.8
2018,Percent,,Population of urban areas,,High Education (Community College type),,,,35.1
2010,Percent,,Population of urban areas,,High Education (General),,,,52.7
2011,Percent,,Population of urban areas,,High Education (General),,,,36.1
2012,Percent,,Population of urban areas,,High Education (General),,,,31.3
2013,Percent,,Population of urban areas,,High Education (General),,,,39.7
2014,Percent,,Population of urban areas,,High Education (General),,,,2.5
2015,Percent,,Population of urban areas,,High Education (General),,,,13.9
2016,Percent,,Population of urban areas,,High Education (General),,,,32.3
2017,Percent,,Population of urban areas,,High Education (General),,,,32.3
2018,Percent,,Population of urban areas,,High Education (General),,,,24.3
2010,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.5
2011,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.2
2012,Percent,,Population of urban areas,,High Education (Incomplete),,,,8.3
2013,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.9
2014,Percent,,Population of urban areas,,High Education (Incomplete),,,,10.0
2015,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.9
2016,Percent,,Population of urban areas,,High Education (Incomplete),,,,3.1
2017,Percent,,Population of urban areas,,High Education (Incomplete),,,,4.6
2018,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.4
2010,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,9.1
2011,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,26.8
2012,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,10.4
2013,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,10.3
2014,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,30.0
2015,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,15.3
2016,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,7.7
2017,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,16.9
2018,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.7
2010,Percent,,Population of urban areas,,not reported,,,,14.5
2011,Percent,,Population of urban areas,,not reported,,,,12.4
2012,Percent,,Population of urban areas,,not reported,,,,22.9
2013,Percent,,Population of urban areas,,not reported,,,,22.4
2014,Percent,,Population of urban areas,,not reported,,,,25.0
2015,Percent,,Population of urban areas,,not reported,,,,30.6
2016,Percent,,Population of urban areas,,not reported,,,,26.2
2017,Percent,,Population of urban areas,,not reported,,,,21.5
2018,Percent,,Population of urban areas,,not reported,,,,12.2
2010,Percent,,Population of rural areas,,Higher education,,,,5.7
2011,Percent,,Population of rural areas,,Higher education,,,,3.8
2012,Percent,,Population of rural areas,,Higher education,,,,4.1
2013,Percent,,Population of rural areas,,Higher education,,,,3.8
2014,Percent,,Population of rural areas,,Higher education,,,,1.7
2015,Percent,,Population of rural areas,,Higher education,,,,2.2
2016,Percent,,Population of rural areas,,Higher education,,,,2.6
2017,Percent,,Population of rural areas,,Higher education,,,,5.3
2018,Percent,,Population of rural areas,,Higher education,,,,6.4
2010,Percent,,Population of rural areas,,Incomplete higher education,,,,0.0
2011,Percent,,Population of rural areas,,Incomplete higher education,,,,0.0
2012,Percent,,Population of rural areas,,Incomplete higher education,,,,0.0
2013,Percent,,Population of rural areas,,Incomplete higher education,,,,1.9
2014,Percent,,Population of rural areas,,Incomplete higher education,,,,0.0
2015,Percent,,Population of rural areas,,Incomplete higher education,,,,2.2
2016,Percent,,Population of rural areas,,Incomplete higher education,,,,1.3
2017,Percent,,Population of rural areas,,Incomplete higher education,,,,0.0
2018,Percent,,Population of rural areas,,Incomplete higher education,,,,0.0
2010,Percent,,Population of rural areas,,High Education (Community College type),,,,7.1
2011,Percent,,Population of rural areas,,High Education (Community College type),,,,3.8
2012,Percent,,Population of rural areas,,High Education (Community College type),,,,6.1
2013,Percent,,Population of rural areas,,High Education (Community College type),,,,11.3
2014,Percent,,Population of rural areas,,High Education (Community College type),,,,10.3
2015,Percent,,Population of rural areas,,High Education (Community College type),,,,13.3
2016,Percent,,Population of rural areas,,High Education (Community College type),,,,11.7
2017,Percent,,Population of rural areas,,High Education (Community College type),,,,5.3
2018,Percent,,Population of rural areas,,High Education (Community College type),,,,11.5
2010,Percent,,Population of rural areas,,High Education (General),,,,35.7
2011,Percent,,Population of rural areas,,High Education (General),,,,43.8
2012,Percent,,Population of rural areas,,High Education (General),,,,40.8
2013,Percent,,Population of rural areas,,High Education (General),,,,11.3
2014,Percent,,Population of rural areas,,High Education (General),,,,29.3
2015,Percent,,Population of rural areas,,High Education (General),,,,28.9
2016,Percent,,Population of rural areas,,High Education (General),,,,26.0
2017,Percent,,Population of rural areas,,High Education (General),,,,25.7
2018,Percent,,Population of rural areas,,High Education (General),,,,29.5
2010,Percent,,Population of rural areas,,High Education (Incomplete),,,,4.3
2011,Percent,,Population of rural areas,,High Education (Incomplete),,,,2.5
2012,Percent,,Population of rural areas,,High Education (Incomplete),,,,12.2
2013,Percent,,Population of rural areas,,High Education (Incomplete),,,,17.0
2014,Percent,,Population of rural areas,,High Education (Incomplete),,,,13.8
2015,Percent,,Population of rural areas,,High Education (Incomplete),,,,4.4
2016,Percent,,Population of rural areas,,High Education (Incomplete),,,,11.7
2017,Percent,,Population of rural areas,,High Education (Incomplete),,,,13.3
2018,Percent,,Population of rural areas,,High Education (Incomplete),,,,12.8
2010,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,31.4
2011,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,35.0
2012,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,10.2
2013,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,13.2
2014,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,22.4
2015,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,13.3
2016,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,15.6
2017,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,14.2
2018,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,10.3
2010,Percent,,Population of rural areas,,not reported,,,,15.7
2011,Percent,,Population of rural areas,,not reported,,,,11.3
2012,Percent,,Population of rural areas,,not reported,,,,26.5
2013,Percent,,Population of rural areas,,not reported,,,,41.5
2014,Percent,,Population of rural areas,,not reported,,,,22.4
2015,Percent,,Population of rural areas,,not reported,,,,35.6
2016,Percent,,Population of rural areas,,not reported,,,,31.2
2017,Percent,,Population of rural areas,,not reported,,,,36.3
2018,Percent,,Population of rural areas,,not reported,,,,39.7
2010,Percent,,,Male,,Was married,,,42.9
2011,Percent,,,Male,,Was married,,,38.6
2012,Percent,,,Male,,Was married,,,31.3
2013,Percent,,,Male,,Was married,,,19.7
2014,Percent,,,Male,,Was married,,,23.1
2015,Percent,,,Male,,Was married,,,33.3
2016,Percent,,,Male,,Was married,,,37.1
2017,Percent,,,Male,,Was married,,,47.2
2018,Percent,,,Male,,Was married,,,100.0
2010,Percent,,,Male,,Not married,,,25.7
2011,Percent,,,Male,,Not married,,,28.9
2012,Percent,,,Male,,Not married,,,29.2
2013,Percent,,,Male,,Not married,,,23.0
2014,Percent,,,Male,,Not married,,,23.1
2015,Percent,,,Male,,Not married,,,29.2
2016,Percent,,,Male,,Not married,,,24.3
2017,Percent,,,Male,,Not married,,,12.5
2018,Percent,,,Male,,Not married,,,13.6
2010,Percent,,,Male,,Widowed,,,8.6
2011,Percent,,,Male,,Widowed,,,10.8
2012,Percent,,,Male,,Widowed,,,10.4
2013,Percent,,,Male,,Widowed,,,18.0
2014,Percent,,,Male,,Widowed,,,20.5
2015,Percent,,,Male,,Widowed,,,10.4
2016,Percent,,,Male,,Widowed,,,8.6
2017,Percent,,,Male,,Widowed,,,15.3
2018,Percent,,,Male,,Widowed,,,18.2
2010,Percent,,,Male,,Divorced,,,4.3
2011,Percent,,,Male,,Divorced,,,7.2
2012,Percent,,,Male,,Divorced,,,10.4
2013,Percent,,,Male,,Divorced,,,11.5
2014,Percent,,,Male,,Divorced,,,10.3
2015,Percent,,,Male,,Divorced,,,8.3
2016,Percent,,,Male,,Divorced,,,4.3
2017,Percent,,,Male,,Divorced,,,5.6
2018,Percent,,,Male,,Divorced,,,9.1
2010,Percent,,,Male,,Not reported,,,18.6
2011,Percent,,,Male,,Not reported,,,14.5
2012,Percent,,,Male,,Not reported,,,18.8
2013,Percent,,,Male,,Not reported,,,27.9
2014,Percent,,,Male,,Not reported,,,23.1
2015,Percent,,,Male,,Not reported,,,18.8
2016,Percent,,,Male,,Not reported,,,25.7
2017,Percent,,,Male,,Not reported,,,19.4
2018,Percent,,,Male,,Not reported,,,25.8
2010,Percent,,,Female,,Was married,,,36.4
2011,Percent,,,Female,,Was married,,,33.0
2012,Percent,,,Female,,Was married,,,32.7
2013,Percent,,,Female,,Was married,,,20.0
2014,Percent,,,Female,,Was married,,,18.6
2015,Percent,,,Female,,Was married,,,15.9
2016,Percent,,,Female,,Was married,,,26.4
2017,Percent,,,Female,,Was married,,,23.6
2018,Percent,,,Female,,Was married,,,25.6
2010,Percent,,,Female,,Not married,,,34.5
2011,Percent,,,Female,,Not married,,,18.1
2012,Percent,,,Female,,Not married,,,20.4
2013,Percent,,,Female,,Not married,,,22.0
2014,Percent,,,Female,,Not married,,,8.5
2015,Percent,,,Female,,Not married,,,15.9
2016,Percent,,,Female,,Not married,,,15.3
2017,Percent,,,Female,,Not married,,,9.4
2018,Percent,,,Female,,Not married,,,15.1
2010,Percent,,,Female,,Widowed,,,20.0
2011,Percent,,,Female,,Widowed,,,43.6
2012,Percent,,,Female,,Widowed,,,16.3
2013,Percent,,,Female,,Widowed,,,24.0
2014,Percent,,,Female,,Widowed,,,50.8
2015,Percent,,,Female,,Widowed,,,42.0
2016,Percent,,,Female,,Widowed,,,37.5
2017,Percent,,,Female,,Widowed,,,50.9
2018,Percent,,,Female,,Widowed,,,33.7
2010,Percent,,,Female,,Divorced,,,5.5
2011,Percent,,,Female,,Divorced,,,1.1
2012,Percent,,,Female,,Divorced,,,8.2
2013,Percent,,,Female,,Divorced,,,6.0
2014,Percent,,,Female,,Divorced,,,5.1
2015,Percent,,,Female,,Divorced,,,7.2
2016,Percent,,,Female,,Divorced,,,6.9
2017,Percent,,,Female,,Divorced,,,2.8
2018,Percent,,,Female,,Divorced,,,7.0
2010,Percent,,,Female,,Not reported,,,3.6
2011,Percent,,,Female,,Not reported,,,4.3
2012,Percent,,,Female,,Not reported,,,22.4
2013,Percent,,,Female,,Not reported,,,28.0
2014,Percent,,,Female,,Not reported,,,16.9
2015,Percent,,,Female,,Not reported,,,18.8
2016,Percent,,,Female,,Not reported,,,13.9
2017,Percent,,,Female,,Not reported,,,13.2
2018,Percent,,,Female,,Not reported,,,9.3
2010,Percent,,Population of urban areas,,,Was married,,,41.8
2011,Percent,,Population of urban areas,,,Was married,,,42.3
2012,Percent,,Population of urban areas,,,Was married,,,27.1
2013,Percent,,Population of urban areas,,,Was married,,,15.5
2014,Percent,,Population of urban areas,,,Was married,,,30.0
2015,Percent,,Population of urban areas,,,Was married,,,26.4
2016,Percent,,Population of urban areas,,,Was married,,,26.2
2017,Percent,,Population of urban areas,,,Was married,,,23.1
2018,Percent,,Population of urban areas,,,Was married,,,31.8
2010,Percent,,Population of urban areas,,,Not married,,,20.0
2011,Percent,,Population of urban areas,,,Not married,,,19.6
2012,Percent,,Population of urban areas,,,Not married,,,29.2
2013,Percent,,Population of urban areas,,,Not married,,,27.6
2014,Percent,,Population of urban areas,,,Not married,,,5.0
2015,Percent,,Population of urban areas,,,Not married,,,23.6
2016,Percent,,Population of urban areas,,,Not married,,,21.5
2017,Percent,,Population of urban areas,,,Not married,,,18.5
2018,Percent,,Population of urban areas,,,Not married,,,12.1
2010,Percent,,Population of urban areas,,,Widowed,,,10.9
2011,Percent,,Population of urban areas,,,Widowed,,,21.6
2012,Percent,,Population of urban areas,,,Widowed,,,14.6
2013,Percent,,Population of urban areas,,,Widowed,,,17.2
2014,Percent,,Population of urban areas,,,Widowed,,,35.0
2015,Percent,,Population of urban areas,,,Widowed,,,22.2
2016,Percent,,Population of urban areas,,,Widowed,,,23.1
2017,Percent,,Population of urban areas,,,Widowed,,,35.4
2018,Percent,,Population of urban areas,,,Widowed,,,31.8
2010,Percent,,Population of urban areas,,,Divorced,,,9.1
2011,Percent,,Population of urban areas,,,Divorced,,,7.2
2012,Percent,,Population of urban areas,,,Divorced,,,12.5
2013,Percent,,Population of urban areas,,,Divorced,,,15.5
2014,Percent,,Population of urban areas,,,Divorced,,,7.5
2015,Percent,,Population of urban areas,,,Divorced,,,6.9
2016,Percent,,Population of urban areas,,,Divorced,,,9.2
2017,Percent,,Population of urban areas,,,Divorced,,,7.7
2018,Percent,,Population of urban areas,,,Divorced,,,12.1
2010,Percent,,Population of urban areas,,,Not reported,,,18.2
2011,Percent,,Population of urban areas,,,Not reported,,,9.3
2012,Percent,,Population of urban areas,,,Not reported,,,16.7
2013,Percent,,Population of urban areas,,,Not reported,,,24.1
2014,Percent,,Population of urban areas,,,Not reported,,,22.5
2015,Percent,,Population of urban areas,,,Not reported,,,20.8
