Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,3.13
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,3.16
2012,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.91
2013,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,2.55
2014,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,3.17
2015,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.89
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,2.53
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,0.64
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,3.87
2010,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,0.97
2011,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,4.13
2012,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,2.82
2013,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,3.11
2014,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,1.54
2015,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,1.83
2016,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,2.12
2017,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,1.5
2018,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,1.49
2010,per 100000 population,Karagandy,Population of rural areas,Female,,,,,4.71
2011,per 100000 population,Karagandy,Population of rural areas,Female,,,,,3.39
2012,per 100000 population,Karagandy,Population of rural areas,Female,,,,,4.09
2013,per 100000 population,Karagandy,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Karagandy,Population of rural areas,Female,,,,,2.08
2015,per 100000 population,Karagandy,Population of rural areas,Female,,,,,3.49
2016,per 100000 population,Karagandy,Population of rural areas,Female,,,,,0.0
2017,per 100000 population,Karagandy,Population of rural areas,Female,,,,,1.43
2018,per 100000 population,Karagandy,Population of rural areas,Female,,,,,0.0
2010,per 100000 population,Kostanay,Population of rural areas,Female,,,,,7.53
2011,per 100000 population,Kostanay,Population of rural areas,Female,,,,,6.27
2012,per 100000 population,Kostanay,Population of rural areas,Female,,,,,3.17
2013,per 100000 population,Kostanay,Population of rural areas,Female,,,,,4.11
2014,per 100000 population,Kostanay,Population of rural areas,Female,,,,,8.31
2015,per 100000 population,Kostanay,Population of rural areas,Female,,,,,4.67
2016,per 100000 population,Kostanay,Population of rural areas,Female,,,,,4.74
2017,per 100000 population,Kostanay,Population of rural areas,Female,,,,,2.9
2018,per 100000 population,Kostanay,Population of rural areas,Female,,,,,1.48
2010,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,2.53
2011,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.5
2012,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.49
2013,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,1.45
2014,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.48
2015,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.95
2016,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.47
2017,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.46
2010,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.79
2012,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2013,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.7
2014,per 100000 population,Mangistau,Population of rural areas,Female,,,,,1.26
2015,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.55
2017,per 100000 population,Mangistau,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Mangistau,Population of rural areas,Female,,,,,1.49
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,1.44
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.89
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,0.63
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,1.96
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,2.02
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,1.69
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,2.96
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,2.43
2018,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,2.04
2010,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,10.92
2011,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,5.92
2012,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,4.27
2013,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.86
2014,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.88
2015,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,1.79
2017,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.9
2018,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.9
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,2.23
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,3.4
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,1.73
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,1.75
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,2.38
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,2.44
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,3.75
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,4.47
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,4.58
2018,per 100000 population,Turkistan,Population of rural areas,Female,,,,,2.04
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,4.03
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,5.08
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,4.77
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,2.77
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,2.45
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,3.89
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,1.8
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,2.57
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,2.63
2010,Percent,,,Male,Higher education,,,,6.6
2011,Percent,,,Male,Higher education,,,,6.3
2012,Percent,,,Male,Higher education,,,,7.9
2013,Percent,,,Male,Higher education,,,,7.1
2014,Percent,,,Male,Higher education,,,,7.7
2015,Percent,,,Male,Higher education,,,,7.9
2016,Percent,,,Male,Higher education,,,,8.6
2017,Percent,,,Male,Higher education,,,,9.7
2018,Percent,,,Male,Higher education,,,,10.2
2010,Percent,,,Male,Incomplete higher education,,,,1.0
2011,Percent,,,Male,Incomplete higher education,,,,2.5
2012,Percent,,,Male,Incomplete higher education,,,,2.2
2013,Percent,,,Male,Incomplete higher education,,,,1.0
2014,Percent,,,Male,Incomplete higher education,,,,1.5
2015,Percent,,,Male,Incomplete higher education,,,,0.6
2016,Percent,,,Male,Incomplete higher education,,,,1.8
2017,Percent,,,Male,Incomplete higher education,,,,1.4
2018,Percent,,,Male,Incomplete higher education,,,,3.2
2010,Percent,,,Male,High Education (Community College type),,,,26.3
2011,Percent,,,Male,High Education (Community College type),,,,26.5
2012,Percent,,,Male,High Education (Community College type),,,,27.7
2013,Percent,,,Male,High Education (Community College type),,,,31.0
2014,Percent,,,Male,High Education (Community College type),,,,30.2
2015,Percent,,,Male,High Education (Community College type),,,,27.8
2016,Percent,,,Male,High Education (Community College type),,,,27.8
2017,Percent,,,Male,High Education (Community College type),,,,31.9
2018,Percent,,,Male,High Education (Community College type),,,,29.7
2010,Percent,,,Male,High Education (General),,,,42.5
2011,Percent,,,Male,High Education (General),,,,44.6
2012,Percent,,,Male,High Education (General),,,,40.7
2013,Percent,,,Male,High Education (General),,,,41.8
2014,Percent,,,Male,High Education (General),,,,39.4
2015,Percent,,,Male,High Education (General),,,,42.9
2016,Percent,,,Male,High Education (General),,,,42.1
2017,Percent,,,Male,High Education (General),,,,39.5
2018,Percent,,,Male,High Education (General),,,,33.7
2010,Percent,,,Male,High Education (Incomplete),,,,8.5
2011,Percent,,,Male,High Education (Incomplete),,,,4.5
2012,Percent,,,Male,High Education (Incomplete),,,,5.7
2013,Percent,,,Male,High Education (Incomplete),,,,6.8
2014,Percent,,,Male,High Education (Incomplete),,,,9.4
2015,Percent,,,Male,High Education (Incomplete),,,,7.7
2016,Percent,,,Male,High Education (Incomplete),,,,7.1
2017,Percent,,,Male,High Education (Incomplete),,,,5.2
2018,Percent,,,Male,High Education (Incomplete),,,,6.4
2010,Percent,,,Male,"Elementary, K and Pre-K education",,,,7.2
2011,Percent,,,Male,"Elementary, K and Pre-K education",,,,6.4
2012,Percent,,,Male,"Elementary, K and Pre-K education",,,,5.5
2013,Percent,,,Male,"Elementary, K and Pre-K education",,,,4.0
2014,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.4
2015,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.5
2016,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.8
2017,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.3
2018,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.2
2010,Percent,,,Male,not reported,,,,7.9
2011,Percent,,,Male,not reported,,,,9.2
2012,Percent,,,Male,not reported,,,,10.3
2013,Percent,,,Male,not reported,,,,8.0
2014,Percent,,,Male,not reported,,,,9.3
2015,Percent,,,Male,not reported,,,,9.7
2016,Percent,,,Male,not reported,,,,9.9
2017,Percent,,,Male,not reported,,,,9.0
2018,Percent,,,Male,not reported,,,,13.7
2010,Percent,,,Female,Higher education,,,,5.8
2011,Percent,,,Female,Higher education,,,,9.2
2012,Percent,,,Female,Higher education,,,,9.1
2013,Percent,,,Female,Higher education,,,,8.4
2014,Percent,,,Female,Higher education,,,,8.1
2015,Percent,,,Female,Higher education,,,,6.8
2016,Percent,,,Female,Higher education,,,,10.7
2017,Percent,,,Female,Higher education,,,,9.2
2018,Percent,,,Female,Higher education,,,,9.3
2010,Percent,,,Female,Incomplete higher education,,,,1.1
2011,Percent,,,Female,Incomplete higher education,,,,2.8
2012,Percent,,,Female,Incomplete higher education,,,,2.5
2013,Percent,,,Female,Incomplete higher education,,,,1.3
2014,Percent,,,Female,Incomplete higher education,,,,2.2
2015,Percent,,,Female,Incomplete higher education,,,,1.4
2016,Percent,,,Female,Incomplete higher education,,,,0.8
2017,Percent,,,Female,Incomplete higher education,,,,0.4
2018,Percent,,,Female,Incomplete higher education,,,,0.0
2010,Percent,,,Female,High Education (Community College type),,,,20.4
2011,Percent,,,Female,High Education (Community College type),,,,20.3
2012,Percent,,,Female,High Education (Community College type),,,,25.4
2013,Percent,,,Female,High Education (Community College type),,,,25.1
2014,Percent,,,Female,High Education (Community College type),,,,22.5
2015,Percent,,,Female,High Education (Community College type),,,,20.7
2016,Percent,,,Female,High Education (Community College type),,,,25.6
2017,Percent,,,Female,High Education (Community College type),,,,27.2
2018,Percent,,,Female,High Education (Community College type),,,,22.2
2010,Percent,,,Female,High Education (General),,,,40.2
2011,Percent,,,Female,High Education (General),,,,41.5
2012,Percent,,,Female,High Education (General),,,,37.3
2013,Percent,,,Female,High Education (General),,,,36.0
2014,Percent,,,Female,High Education (General),,,,36.6
2015,Percent,,,Female,High Education (General),,,,45.0
2016,Percent,,,Female,High Education (General),,,,34.7
2017,Percent,,,Female,High Education (General),,,,34.7
2018,Percent,,,Female,High Education (General),,,,37.7
2010,Percent,,,Female,High Education (Incomplete),,,,10.3
2011,Percent,,,Female,High Education (Incomplete),,,,8.9
2012,Percent,,,Female,High Education (Incomplete),,,,6.6
2013,Percent,,,Female,High Education (Incomplete),,,,7.7
2014,Percent,,,Female,High Education (Incomplete),,,,10.3
2015,Percent,,,Female,High Education (Incomplete),,,,8.2
2016,Percent,,,Female,High Education (Incomplete),,,,7.4
2017,Percent,,,Female,High Education (Incomplete),,,,6.3
2018,Percent,,,Female,High Education (Incomplete),,,,9.9
2010,Percent,,,Female,"Elementary, K and Pre-K education",,,,14.8
2011,Percent,,,Female,"Elementary, K and Pre-K education",,,,8.9
2012,Percent,,,Female,"Elementary, K and Pre-K education",,,,10.3
2013,Percent,,,Female,"Elementary, K and Pre-K education",,,,10.0
2014,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.2
2015,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.1
2016,Percent,,,Female,"Elementary, K and Pre-K education",,,,9.1
2017,Percent,,,Female,"Elementary, K and Pre-K education",,,,8.4
2018,Percent,,,Female,"Elementary, K and Pre-K education",,,,6.2
2010,Percent,,,Female,not reported,,,,7.4
2011,Percent,,,Female,not reported,,,,8.3
2012,Percent,,,Female,not reported,,,,8.8
2013,Percent,,,Female,not reported,,,,11.6
2014,Percent,,,Female,not reported,,,,13.1
2015,Percent,,,Female,not reported,,,,10.7
2016,Percent,,,Female,not reported,,,,11.6
2017,Percent,,,Female,not reported,,,,13.8
2018,Percent,,,Female,not reported,,,,14.8
2010,Percent,,Population of urban areas,,Higher education,,,,8.0
2011,Percent,,Population of urban areas,,Higher education,,,,10.1
2012,Percent,,Population of urban areas,,Higher education,,,,10.0
2013,Percent,,Population of urban areas,,Higher education,,,,8.6
2014,Percent,,Population of urban areas,,Higher education,,,,10.3
2015,Percent,,Population of urban areas,,Higher education,,,,8.8
2016,Percent,,Population of urban areas,,Higher education,,,,11.2
2017,Percent,,Population of urban areas,,Higher education,,,,13.0
2018,Percent,,Population of urban areas,,Higher education,,,,12.3
2010,Percent,,Population of urban areas,,Incomplete higher education,,,,1.3
2011,Percent,,Population of urban areas,,Incomplete higher education,,,,3.2
2012,Percent,,Population of urban areas,,Incomplete higher education,,,,2.3
2013,Percent,,Population of urban areas,,Incomplete higher education,,,,1.4
2014,Percent,,Population of urban areas,,Incomplete higher education,,,,1.9
2015,Percent,,Population of urban areas,,Incomplete higher education,,,,1.0
2016,Percent,,Population of urban areas,,Incomplete higher education,,,,1.4
2017,Percent,,Population of urban areas,,Incomplete higher education,,,,1.6
2018,Percent,,Population of urban areas,,Incomplete higher education,,,,2.7
2010,Percent,,Population of urban areas,,High Education (Community College type),,,,27.1
2011,Percent,,Population of urban areas,,High Education (Community College type),,,,28.5
2012,Percent,,Population of urban areas,,High Education (Community College type),,,,31.2
2013,Percent,,Population of urban areas,,High Education (Community College type),,,,32.5
2014,Percent,,Population of urban areas,,High Education (Community College type),,,,32.7
2015,Percent,,Population of urban areas,,High Education (Community College type),,,,27.3
2016,Percent,,Population of urban areas,,High Education (Community College type),,,,31.8
2017,Percent,,Population of urban areas,,High Education (Community College type),,,,37.4
2018,Percent,,Population of urban areas,,High Education (Community College type),,,,34.2
2010,Percent,,Population of urban areas,,High Education (General),,,,38.8
2011,Percent,,Population of urban areas,,High Education (General),,,,37.2
2012,Percent,,Population of urban areas,,High Education (General),,,,34.4
2013,Percent,,Population of urban areas,,High Education (General),,,,38.0
2014,Percent,,Population of urban areas,,High Education (General),,,,35.7
2015,Percent,,Population of urban areas,,High Education (General),,,,41.6
2016,Percent,,Population of urban areas,,High Education (General),,,,37.4
2017,Percent,,Population of urban areas,,High Education (General),,,,31.6
2018,Percent,,Population of urban areas,,High Education (General),,,,30.9
2010,Percent,,Population of urban areas,,High Education (Incomplete),,,,7.6
2011,Percent,,Population of urban areas,,High Education (Incomplete),,,,4.7
2012,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.5
2013,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.0
2014,Percent,,Population of urban areas,,High Education (Incomplete),,,,8.4
2015,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.5
2016,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.6
2017,Percent,,Population of urban areas,,High Education (Incomplete),,,,4.5
2018,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.3
2010,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,6.9
2011,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,4.9
2012,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,4.9
2013,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.5
2014,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.9
2015,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.6
2016,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.9
2017,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.8
2018,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,4.0
2010,Percent,,Population of urban areas,,not reported,,,,10.3
2011,Percent,,Population of urban areas,,not reported,,,,11.4
2012,Percent,,Population of urban areas,,not reported,,,,11.7
2013,Percent,,Population of urban areas,,not reported,,,,10.0
2014,Percent,,Population of urban areas,,not reported,,,,8.0
2015,Percent,,Population of urban areas,,not reported,,,,11.2
2016,Percent,,Population of urban areas,,not reported,,,,9.7
2017,Percent,,Population of urban areas,,not reported,,,,9.1
2018,Percent,,Population of urban areas,,not reported,,,,9.6
2010,Percent,,Population of rural areas,,Higher education,,,,3.4
2011,Percent,,Population of rural areas,,Higher education,,,,1.7
2012,Percent,,Population of rural areas,,Higher education,,,,5.0
2013,Percent,,Population of rural areas,,Higher education,,,,5.5
2014,Percent,,Population of rural areas,,Higher education,,,,3.6
2015,Percent,,Population of rural areas,,Higher education,,,,5.7
2016,Percent,,Population of rural areas,,Higher education,,,,6.1
2017,Percent,,Population of rural areas,,Higher education,,,,3.9
2018,Percent,,Population of rural areas,,Higher education,,,,6.3
2010,Percent,,Population of rural areas,,Incomplete higher education,,,,0.6
2011,Percent,,Population of rural areas,,Incomplete higher education,,,,1.5
2012,Percent,,Population of rural areas,,Incomplete higher education,,,,2.3
2013,Percent,,Population of rural areas,,Incomplete higher education,,,,1.0
2014,Percent,,Population of rural areas,,Incomplete higher education,,,,1.4
2015,Percent,,Population of rural areas,,Incomplete higher education,,,,0.5
2016,Percent,,Population of rural areas,,Incomplete higher education,,,,1.7
2017,Percent,,Population of rural areas,,Incomplete higher education,,,,0.3
2018,Percent,,Population of rural areas,,Incomplete higher education,,,,1.5
2010,Percent,,Population of rural areas,,High Education (Community College type),,,,20.0
2011,Percent,,Population of rural areas,,High Education (Community College type),,,,18.0
2012,Percent,,Population of rural areas,,High Education (Community College type),,,,19.7
2013,Percent,,Population of rural areas,,High Education (Community College type),,,,24.0
2014,Percent,,Population of rural areas,,High Education (Community College type),,,,20.6
2015,Percent,,Population of rural areas,,High Education (Community College type),,,,23.5
2016,Percent,,Population of rural areas,,High Education (Community College type),,,,20.3
2017,Percent,,Population of rural areas,,High Education (Community College type),,,,19.4
2018,Percent,,Population of rural areas,,High Education (Community College type),,,,17.1
2010,Percent,,Population of rural areas,,High Education (General),,,,47.5
2011,Percent,,Population of rural areas,,High Education (General),,,,55.6
2012,Percent,,Population of rural areas,,High Education (General),,,,49.9
2013,Percent,,Population of rural areas,,High Education (General),,,,44.0
2014,Percent,,Population of rural areas,,High Education (General),,,,43.4
2015,Percent,,Population of rural areas,,High Education (General),,,,46.4
2016,Percent,,Population of rural areas,,High Education (General),,,,43.9
2017,Percent,,Population of rural areas,,High Education (General),,,,48.7
2018,Percent,,Population of rural areas,,High Education (General),,,,41.0
2010,Percent,,Population of rural areas,,High Education (Incomplete),,,,11.5
2011,Percent,,Population of rural areas,,High Education (Incomplete),,,,7.8
2012,Percent,,Population of rural areas,,High Education (Incomplete),,,,6.6
2013,Percent,,Population of rural areas,,High Education (Incomplete),,,,8.8
2014,Percent,,Population of rural areas,,High Education (Incomplete),,,,11.8
2015,Percent,,Population of rural areas,,High Education (Incomplete),,,,10.1
2016,Percent,,Population of rural areas,,High Education (Incomplete),,,,9.6
2017,Percent,,Population of rural areas,,High Education (Incomplete),,,,7.1
2018,Percent,,Population of rural areas,,High Education (Incomplete),,,,9.3
2010,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,13.9
2011,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,11.2
2012,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,10.0
2013,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,9.3
2014,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,5.0
2015,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,5.9
2016,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,7.0
2017,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,8.1
2018,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.4
2010,Percent,,Population of rural areas,,not reported,,,,3.0
2011,Percent,,Population of rural areas,,not reported,,,,4.4
2012,Percent,,Population of rural areas,,not reported,,,,6.6
2013,Percent,,Population of rural areas,,not reported,,,,7.4
2014,Percent,,Population of rural areas,,not reported,,,,13.4
2015,Percent,,Population of rural areas,,not reported,,,,8.0
2016,Percent,,Population of rural areas,,not reported,,,,11.3
2017,Percent,,Population of rural areas,,not reported,,,,12.6
2018,Percent,,Population of rural areas,,not reported,,,,20.5
2010,Percent,,,Male,,Was married,,,33.8
2011,Percent,,,Male,,Was married,,,33.0
2012,Percent,,,Male,,Was married,,,31.9
2013,Percent,,,Male,,Was married,,,37.2
2014,Percent,,,Male,,Was married,,,31.2
2015,Percent,,,Male,,Was married,,,32.8
2016,Percent,,,Male,,Was married,,,36.4
2017,Percent,,,Male,,Was married,,,37.8
2018,Percent,,,Male,,Was married,,,38.1
2010,Percent,,,Male,,Not married,,,37.8
2011,Percent,,,Male,,Not married,,,33.3
2012,Percent,,,Male,,Not married,,,34.6
2013,Percent,,,Male,,Not married,,,29.9
2014,Percent,,,Male,,Not married,,,32.3
2015,Percent,,,Male,,Not married,,,30.8
2016,Percent,,,Male,,Not married,,,27.0
2017,Percent,,,Male,,Not married,,,24.1
2018,Percent,,,Male,,Not married,,,26.7
2010,Percent,,,Male,,Widowed,,,4.9
2011,Percent,,,Male,,Widowed,,,7.2
2012,Percent,,,Male,,Widowed,,,5.8
2013,Percent,,,Male,,Widowed,,,6.2
2014,Percent,,,Male,,Widowed,,,7.1
2015,Percent,,,Male,,Widowed,,,6.6
2016,Percent,,,Male,,Widowed,,,5.7
2017,Percent,,,Male,,Widowed,,,7.8
2018,Percent,,,Male,,Widowed,,,6.7
2010,Percent,,,Male,,Divorced,,,15.4
2011,Percent,,,Male,,Divorced,,,17.9
2012,Percent,,,Male,,Divorced,,,18.6
2013,Percent,,,Male,,Divorced,,,19.9
2014,Percent,,,Male,,Divorced,,,20.8
2015,Percent,,,Male,,Divorced,,,21.0
2016,Percent,,,Male,,Divorced,,,21.5
2017,Percent,,,Male,,Divorced,,,22.2
2018,Percent,,,Male,,Divorced,,,17.7
2010,Percent,,,Male,,Not reported,,,8.1
2011,Percent,,,Male,,Not reported,,,8.7
2012,Percent,,,Male,,Not reported,,,9.1
2013,Percent,,,Male,,Not reported,,,6.8
2014,Percent,,,Male,,Not reported,,,8.6
2015,Percent,,,Male,,Not reported,,,8.7
2016,Percent,,,Male,,Not reported,,,9.4
2017,Percent,,,Male,,Not reported,,,8.1
2018,Percent,,,Male,,Not reported,,,10.8
2010,Percent,,,Female,,Was married,,,27.2
2011,Percent,,,Female,,Was married,,,28.0
2012,Percent,,,Female,,Was married,,,28.8
2013,Percent,,,Female,,Was married,,,24.8
2014,Percent,,,Female,,Was married,,,29.7
2015,Percent,,,Female,,Was married,,,28.6
2016,Percent,,,Female,,Was married,,,25.6
2017,Percent,,,Female,,Was married,,,27.6
2018,Percent,,,Female,,Was married,,,21.0
2010,Percent,,,Female,,Not married,,,31.5
2011,Percent,,,Female,,Not married,,,31.4
2012,Percent,,,Female,,Not married,,,26.0
2013,Percent,,,Female,,Not married,,,27.7
2014,Percent,,,Female,,Not married,,,26.3
2015,Percent,,,Female,,Not married,,,26.4
2016,Percent,,,Female,,Not married,,,27.7
2017,Percent,,,Female,,Not married,,,21.3
2018,Percent,,,Female,,Not married,,,28.4
2010,Percent,,,Female,,Widowed,,,20.9
2011,Percent,,,Female,,Widowed,,,23.4
2012,Percent,,,Female,,Widowed,,,23.5
2013,Percent,,,Female,,Widowed,,,23.8
2014,Percent,,,Female,,Widowed,,,20.0
2015,Percent,,,Female,,Widowed,,,21.1
2016,Percent,,,Female,,Widowed,,,21.1
2017,Percent,,,Female,,Widowed,,,22.6
2018,Percent,,,Female,,Widowed,,,24.1
2010,Percent,,,Female,,Divorced,,,13.0
2011,Percent,,,Female,,Divorced,,,9.5
2012,Percent,,,Female,,Divorced,,,12.9
2013,Percent,,,Female,,Divorced,,,12.9
2014,Percent,,,Female,,Divorced,,,14.1
2015,Percent,,,Female,,Divorced,,,13.6
2016,Percent,,,Female,,Divorced,,,15.3
2017,Percent,,,Female,,Divorced,,,15.1
2018,Percent,,,Female,,Divorced,,,13.6
2010,Percent,,,Female,,Not reported,,,7.4
2011,Percent,,,Female,,Not reported,,,7.7
2012,Percent,,,Female,,Not reported,,,8.8
2013,Percent,,,Female,,Not reported,,,10.9
2014,Percent,,,Female,,Not reported,,,10.0
2015,Percent,,,Female,,Not reported,,,10.4
2016,Percent,,,Female,,Not reported,,,10.3
2017,Percent,,,Female,,Not reported,,,13.4
2018,Percent,,,Female,,Not reported,,,13.0
2010,Percent,,Population of urban areas,,,Was married,,,30.2
2011,Percent,,Population of urban areas,,,Was married,,,30.2
2012,Percent,,Population of urban areas,,,Was married,,,29.9
2013,Percent,,Population of urban areas,,,Was married,,,30.7
2014,Percent,,Population of urban areas,,,Was married,,,28.7
2015,Percent,,Population of urban areas,,,Was married,,,29.8
2016,Percent,,Population of urban areas,,,Was married,,,33.3
2017,Percent,,Population of urban areas,,,Was married,,,33.4
2018,Percent,,Population of urban areas,,,Was married,,,31.9
2010,Percent,,Population of urban areas,,,Not married,,,34.8
2011,Percent,,Population of urban areas,,,Not married,,,31.6
2012,Percent,,Population of urban areas,,,Not married,,,29.9
2013,Percent,,Population of urban areas,,,Not married,,,31.1
2014,Percent,,Population of urban areas,,,Not married,,,32.1
2015,Percent,,Population of urban areas,,,Not married,,,30.4
2016,Percent,,Population of urban areas,,,Not married,,,26.6
2017,Percent,,Population of urban areas,,,Not married,,,23.1
2018,Percent,,Population of urban areas,,,Not married,,,28.2
2010,Percent,,Population of urban areas,,,Widowed,,,8.0
2011,Percent,,Population of urban areas,,,Widowed,,,10.2
2012,Percent,,Population of urban areas,,,Widowed,,,10.1
2013,Percent,,Population of urban areas,,,Widowed,,,9.6
2014,Percent,,Population of urban areas,,,Widowed,,,9.0
2015,Percent,,Population of urban areas,,,Widowed,,,10.6
2016,Percent,,Population of urban areas,,,Widowed,,,9.5
2017,Percent,,Population of urban areas,,,Widowed,,,12.6
2018,Percent,,Population of urban areas,,,Widowed,,,12.0
2010,Percent,,Population of urban areas,,,Divorced,,,16.3
2011,Percent,,Population of urban areas,,,Divorced,,,16.6
2012,Percent,,Population of urban areas,,,Divorced,,,18.6
2013,Percent,,Population of urban areas,,,Divorced,,,19.5
