Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2015,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,5.05
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,5.7
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,5.77
2018,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,4.52
2010,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,6.45
2011,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,6.04
2012,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,5.96
2013,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,6.53
2014,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,8.93
2015,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,3.66
2016,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,3.33
2017,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,3.6
2018,per 100000 population,Zhambyl,Population of rural areas,Female,,,,,1.79
2010,per 100000 population,Karagandy,Population of rural areas,Female,,,,,17.5
2011,per 100000 population,Karagandy,Population of rural areas,Female,,,,,10.18
2012,per 100000 population,Karagandy,Population of rural areas,Female,,,,,14.33
2013,per 100000 population,Karagandy,Population of rural areas,Female,,,,,13.72
2014,per 100000 population,Karagandy,Population of rural areas,Female,,,,,14.53
2015,per 100000 population,Karagandy,Population of rural areas,Female,,,,,8.38
2016,per 100000 population,Karagandy,Population of rural areas,Female,,,,,7.06
2017,per 100000 population,Karagandy,Population of rural areas,Female,,,,,11.44
2018,per 100000 population,Karagandy,Population of rural areas,Female,,,,,6.48
2010,per 100000 population,Kostanay,Population of rural areas,Female,,,,,14.17
2011,per 100000 population,Kostanay,Population of rural areas,Female,,,,,16.11
2012,per 100000 population,Kostanay,Population of rural areas,Female,,,,,12.22
2013,per 100000 population,Kostanay,Population of rural areas,Female,,,,,17.82
2014,per 100000 population,Kostanay,Population of rural areas,Female,,,,,8.77
2015,per 100000 population,Kostanay,Population of rural areas,Female,,,,,17.29
2016,per 100000 population,Kostanay,Population of rural areas,Female,,,,,10.91
2017,per 100000 population,Kostanay,Population of rural areas,Female,,,,,11.12
2018,per 100000 population,Kostanay,Population of rural areas,Female,,,,,10.84
2010,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,3.03
2011,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,1.49
2012,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,6.88
2013,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,6.78
2014,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,2.39
2015,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,1.89
2016,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,1.89
2017,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.47
2018,per 100000 population,Kyzylorda,Population of rural areas,Female,,,,,0.93
2010,per 100000 population,Mangistau,Population of rural areas,Female,,,,,7.56
2011,per 100000 population,Mangistau,Population of rural areas,Female,,,,,6.33
2012,per 100000 population,Mangistau,Population of rural areas,Female,,,,,1.49
2013,per 100000 population,Mangistau,Population of rural areas,Female,,,,,3.52
2014,per 100000 population,Mangistau,Population of rural areas,Female,,,,,4.42
2015,per 100000 population,Mangistau,Population of rural areas,Female,,,,,2.85
2016,per 100000 population,Mangistau,Population of rural areas,Female,,,,,6.92
2017,per 100000 population,Mangistau,Population of rural areas,Female,,,,,4.17
2018,per 100000 population,Mangistau,Population of rural areas,Female,,,,,5.48
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,6.14
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,5.24
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,6.88
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,6.86
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,7.32
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,6.65
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,5.29
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,,,,,5.89
2010,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,12.6
2011,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,16.92
2012,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,11.1
2013,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,9.51
2014,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,5.26
2015,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,3.54
2016,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,0.0
2017,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,5.41
2018,per 100000 population,Pavlodar,Population of rural areas,Female,,,,,2.71
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,6.14
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,7.93
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,2.3
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,4.68
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,5.36
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,7.92
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,9.37
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,4.47
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,,,,,5.23
2018,per 100000 population,Turkistan,Population of rural areas,Female,,,,,4.21
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,12.08
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,14.57
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,12.68
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,12.46
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,10.84
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,9.2
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,7.55
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,9.55
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,,,,,6.0
2010,Percent,,,Male,Higher education,,,,5.7
2011,Percent,,,Male,Higher education,,,,6.5
2012,Percent,,,Male,Higher education,,,,7.1
2013,Percent,,,Male,Higher education,,,,6.7
2014,Percent,,,Male,Higher education,,,,7.6
2015,Percent,,,Male,Higher education,,,,8.5
2016,Percent,,,Male,Higher education,,,,7.8
2017,Percent,,,Male,Higher education,,,,8.1
2018,Percent,,,Male,Higher education,,,,9.0
2010,Percent,,,Male,Incomplete higher education,,,,1.3
2011,Percent,,,Male,Incomplete higher education,,,,1.5
2012,Percent,,,Male,Incomplete higher education,,,,1.4
2013,Percent,,,Male,Incomplete higher education,,,,1.5
2014,Percent,,,Male,Incomplete higher education,,,,2.6
2015,Percent,,,Male,Incomplete higher education,,,,1.2
2016,Percent,,,Male,Incomplete higher education,,,,1.1
2017,Percent,,,Male,Incomplete higher education,,,,1.1
2018,Percent,,,Male,Incomplete higher education,,,,1.2
2010,Percent,,,Male,High Education (Community College type),,,,23.3
2011,Percent,,,Male,High Education (Community College type),,,,26.1
2012,Percent,,,Male,High Education (Community College type),,,,23.8
2013,Percent,,,Male,High Education (Community College type),,,,25.7
2014,Percent,,,Male,High Education (Community College type),,,,25.1
2015,Percent,,,Male,High Education (Community College type),,,,25.3
2016,Percent,,,Male,High Education (Community College type),,,,27.4
2017,Percent,,,Male,High Education (Community College type),,,,25.6
2018,Percent,,,Male,High Education (Community College type),,,,25.6
2010,Percent,,,Male,High Education (General),,,,53.8
2011,Percent,,,Male,High Education (General),,,,51.7
2012,Percent,,,Male,High Education (General),,,,51.7
2013,Percent,,,Male,High Education (General),,,,57.8
2014,Percent,,,Male,High Education (General),,,,45.8
2015,Percent,,,Male,High Education (General),,,,46.8
2016,Percent,,,Male,High Education (General),,,,44.3
2017,Percent,,,Male,High Education (General),,,,43.7
2018,Percent,,,Male,High Education (General),,,,42.8
2010,Percent,,,Male,High Education (Incomplete),,,,9.7
2011,Percent,,,Male,High Education (Incomplete),,,,8.9
2012,Percent,,,Male,High Education (Incomplete),,,,8.0
2013,Percent,,,Male,High Education (Incomplete),,,,8.0
2014,Percent,,,Male,High Education (Incomplete),,,,7.0
2015,Percent,,,Male,High Education (Incomplete),,,,8.3
2016,Percent,,,Male,High Education (Incomplete),,,,7.0
2017,Percent,,,Male,High Education (Incomplete),,,,7.1
2018,Percent,,,Male,High Education (Incomplete),,,,7.7
2010,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.4
2011,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.4
2012,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.7
2013,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.5
2014,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.4
2015,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.6
2016,Percent,,,Male,"Elementary, K and Pre-K education",,,,2.5
2017,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.5
2018,Percent,,,Male,"Elementary, K and Pre-K education",,,,3.3
2010,Percent,,,Male,not reported,,,,2.8
2011,Percent,,,Male,not reported,,,,2.9
2012,Percent,,,Male,not reported,,,,5.3
2013,Percent,,,Male,not reported,,,,7.7
2014,Percent,,,Male,not reported,,,,9.5
2015,Percent,,,Male,not reported,,,,7.1
2016,Percent,,,Male,not reported,,,,9.9
2017,Percent,,,Male,not reported,,,,10.9
2018,Percent,,,Male,not reported,,,,10.5
2010,Percent,,,Female,Higher education,,,,9.6
2011,Percent,,,Female,Higher education,,,,8.3
2012,Percent,,,Female,Higher education,,,,9.9
2013,Percent,,,Female,Higher education,,,,8.9
2014,Percent,,,Female,Higher education,,,,11.5
2015,Percent,,,Female,Higher education,,,,11.0
2016,Percent,,,Female,Higher education,,,,11.2
2017,Percent,,,Female,Higher education,,,,11.1
2018,Percent,,,Female,Higher education,,,,13.7
2010,Percent,,,Female,Incomplete higher education,,,,3.9
2011,Percent,,,Female,Incomplete higher education,,,,2.8
2012,Percent,,,Female,Incomplete higher education,,,,2.2
2013,Percent,,,Female,Incomplete higher education,,,,2.4
2014,Percent,,,Female,Incomplete higher education,,,,2.1
2015,Percent,,,Female,Incomplete higher education,,,,3.5
2016,Percent,,,Female,Incomplete higher education,,,,1.5
2017,Percent,,,Female,Incomplete higher education,,,,4.3
2018,Percent,,,Female,Incomplete higher education,,,,1.7
2010,Percent,,,Female,High Education (Community College type),,,,23.2
2011,Percent,,,Female,High Education (Community College type),,,,22.4
2012,Percent,,,Female,High Education (Community College type),,,,22.4
2013,Percent,,,Female,High Education (Community College type),,,,22.1
2014,Percent,,,Female,High Education (Community College type),,,,22.6
2015,Percent,,,Female,High Education (Community College type),,,,21.7
2016,Percent,,,Female,High Education (Community College type),,,,20.4
2017,Percent,,,Female,High Education (Community College type),,,,24.3
2018,Percent,,,Female,High Education (Community College type),,,,26.2
2010,Percent,,,Female,High Education (General),,,,42.8
2011,Percent,,,Female,High Education (General),,,,44.7
2012,Percent,,,Female,High Education (General),,,,45.0
2013,Percent,,,Female,High Education (General),,,,42.2
2014,Percent,,,Female,High Education (General),,,,36.2
2015,Percent,,,Female,High Education (General),,,,41.6
2016,Percent,,,Female,High Education (General),,,,42.2
2017,Percent,,,Female,High Education (General),,,,34.0
2018,Percent,,,Female,High Education (General),,,,33.7
2010,Percent,,,Female,High Education (Incomplete),,,,10.5
2011,Percent,,,Female,High Education (Incomplete),,,,13.4
2012,Percent,,,Female,High Education (Incomplete),,,,10.3
2013,Percent,,,Female,High Education (Incomplete),,,,8.5
2014,Percent,,,Female,High Education (Incomplete),,,,10.1
2015,Percent,,,Female,High Education (Incomplete),,,,8.8
2016,Percent,,,Female,High Education (Incomplete),,,,8.8
2017,Percent,,,Female,High Education (Incomplete),,,,8.7
2018,Percent,,,Female,High Education (Incomplete),,,,8.1
2010,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.9
2011,Percent,,,Female,"Elementary, K and Pre-K education",,,,5.6
2012,Percent,,,Female,"Elementary, K and Pre-K education",,,,4.9
2013,Percent,,,Female,"Elementary, K and Pre-K education",,,,6.8
2014,Percent,,,Female,"Elementary, K and Pre-K education",,,,7.3
2015,Percent,,,Female,"Elementary, K and Pre-K education",,,,5.2
2016,Percent,,,Female,"Elementary, K and Pre-K education",,,,5.2
2017,Percent,,,Female,"Elementary, K and Pre-K education",,,,6.3
2018,Percent,,,Female,"Elementary, K and Pre-K education",,,,2.9
2010,Percent,,,Female,not reported,,,,2.2
2011,Percent,,,Female,not reported,,,,2.8
2012,Percent,,,Female,not reported,,,,5.4
2013,Percent,,,Female,not reported,,,,9.1
2014,Percent,,,Female,not reported,,,,10.1
2015,Percent,,,Female,not reported,,,,8.1
2016,Percent,,,Female,not reported,,,,10.8
2017,Percent,,,Female,not reported,,,,11.3
2018,Percent,,,Female,not reported,,,,13.7
2010,Percent,,Population of urban areas,,Higher education,,,,8.5
2011,Percent,,Population of urban areas,,Higher education,,,,9.2
2012,Percent,,Population of urban areas,,Higher education,,,,11.0
2013,Percent,,Population of urban areas,,Higher education,,,,10.5
2014,Percent,,Population of urban areas,,Higher education,,,,11.2
2015,Percent,,Population of urban areas,,Higher education,,,,12.1
2016,Percent,,Population of urban areas,,Higher education,,,,12.6
2017,Percent,,Population of urban areas,,Higher education,,,,12.0
2018,Percent,,Population of urban areas,,Higher education,,,,13.3
2010,Percent,,Population of urban areas,,Incomplete higher education,,,,2.0
2011,Percent,,Population of urban areas,,Incomplete higher education,,,,2.3
2012,Percent,,Population of urban areas,,Incomplete higher education,,,,1.8
2013,Percent,,Population of urban areas,,Incomplete higher education,,,,1.6
2014,Percent,,Population of urban areas,,Incomplete higher education,,,,1.8
2015,Percent,,Population of urban areas,,Incomplete higher education,,,,1.8
2016,Percent,,Population of urban areas,,Incomplete higher education,,,,1.5
2017,Percent,,Population of urban areas,,Incomplete higher education,,,,2.2
2018,Percent,,Population of urban areas,,Incomplete higher education,,,,1.4
2010,Percent,,Population of urban areas,,High Education (Community College type),,,,30.7
2011,Percent,,Population of urban areas,,High Education (Community College type),,,,31.5
2012,Percent,,Population of urban areas,,High Education (Community College type),,,,28.6
2013,Percent,,Population of urban areas,,High Education (Community College type),,,,30.8
2014,Percent,,Population of urban areas,,High Education (Community College type),,,,30.8
2015,Percent,,Population of urban areas,,High Education (Community College type),,,,30.8
2016,Percent,,Population of urban areas,,High Education (Community College type),,,,32.5
2017,Percent,,Population of urban areas,,High Education (Community College type),,,,32.0
2018,Percent,,Population of urban areas,,High Education (Community College type),,,,31.2
2010,Percent,,Population of urban areas,,High Education (General),,,,43.1
2011,Percent,,Population of urban areas,,High Education (General),,,,42.4
2012,Percent,,Population of urban areas,,High Education (General),,,,43.5
2013,Percent,,Population of urban areas,,High Education (General),,,,41.2
2014,Percent,,Population of urban areas,,High Education (General),,,,39.8
2015,Percent,,Population of urban areas,,High Education (General),,,,41.3
2016,Percent,,Population of urban areas,,High Education (General),,,,37.4
2017,Percent,,Population of urban areas,,High Education (General),,,,36.4
2018,Percent,,Population of urban areas,,High Education (General),,,,36.0
2010,Percent,,Population of urban areas,,High Education (Incomplete),,,,7.9
2011,Percent,,Population of urban areas,,High Education (Incomplete),,,,7.8
2012,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.8
2013,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.4
2014,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.7
2015,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.8
2016,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.0
2017,Percent,,Population of urban areas,,High Education (Incomplete),,,,5.6
2018,Percent,,Population of urban areas,,High Education (Incomplete),,,,6.5
2010,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.9
2011,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.1
2012,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.4
2013,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.4
2014,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.5
2015,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.3
2016,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,1.7
2017,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,3.1
2018,Percent,,Population of urban areas,,"Elementary, K and Pre-K education",,,,2.4
2010,Percent,,Population of urban areas,,not reported,,,,4.8
2011,Percent,,Population of urban areas,,not reported,,,,4.7
2012,Percent,,Population of urban areas,,not reported,,,,5.9
2013,Percent,,Population of urban areas,,not reported,,,,7.1
2014,Percent,,Population of urban areas,,not reported,,,,7.2
2015,Percent,,Population of urban areas,,not reported,,,,4.9
2016,Percent,,Population of urban areas,,not reported,,,,8.4
2017,Percent,,Population of urban areas,,not reported,,,,8.7
2018,Percent,,Population of urban areas,,not reported,,,,9.2
2010,Percent,,Population of rural areas,,Higher education,,,,4.4
2011,Percent,,Population of rural areas,,Higher education,,,,4.6
2012,Percent,,Population of rural areas,,Higher education,,,,4.5
2013,Percent,,Population of rural areas,,Higher education,,,,4.0
2014,Percent,,Population of rural areas,,Higher education,,,,5.8
2015,Percent,,Population of rural areas,,Higher education,,,,6.3
2016,Percent,,Population of rural areas,,Higher education,,,,4.6
2017,Percent,,Population of rural areas,,Higher education,,,,5.5
2018,Percent,,Population of rural areas,,Higher education,,,,5.8
2010,Percent,,Population of rural areas,,Incomplete higher education,,,,1.6
2011,Percent,,Population of rural areas,,Incomplete higher education,,,,1.1
2012,Percent,,Population of rural areas,,Incomplete higher education,,,,1.3
2013,Percent,,Population of rural areas,,Incomplete higher education,,,,1.8
2014,Percent,,Population of rural areas,,Incomplete higher education,,,,3.1
2015,Percent,,Population of rural areas,,Incomplete higher education,,,,1.5
2016,Percent,,Population of rural areas,,Incomplete higher education,,,,0.9
2017,Percent,,Population of rural areas,,Incomplete higher education,,,,1.3
2018,Percent,,Population of rural areas,,Incomplete higher education,,,,1.1
2010,Percent,,Population of rural areas,,High Education (Community College type),,,,16.3
2011,Percent,,Population of rural areas,,High Education (Community College type),,,,19.6
2012,Percent,,Population of rural areas,,High Education (Community College type),,,,18.8
2013,Percent,,Population of rural areas,,High Education (Community College type),,,,19.8
2014,Percent,,Population of rural areas,,High Education (Community College type),,,,19.5
2015,Percent,,Population of rural areas,,High Education (Community College type),,,,19.3
2016,Percent,,Population of rural areas,,High Education (Community College type),,,,20.5
2017,Percent,,Population of rural areas,,High Education (Community College type),,,,19.1
2018,Percent,,Population of rural areas,,High Education (Community College type),,,,19.6
2010,Percent,,Population of rural areas,,High Education (General),,,,60.0
2011,Percent,,Population of rural areas,,High Education (General),,,,58.1
2012,Percent,,Population of rural areas,,High Education (General),,,,57.0
2013,Percent,,Population of rural areas,,High Education (General),,,,51.7
2014,Percent,,Population of rural areas,,High Education (General),,,,47.7
2015,Percent,,Population of rural areas,,High Education (General),,,,49.9
2016,Percent,,Population of rural areas,,High Education (General),,,,49.8
2017,Percent,,Population of rural areas,,High Education (General),,,,47.0
2018,Percent,,Population of rural areas,,High Education (General),,,,47.2
2010,Percent,,Population of rural areas,,High Education (Incomplete),,,,11.6
2011,Percent,,Population of rural areas,,High Education (Incomplete),,,,11.6
2012,Percent,,Population of rural areas,,High Education (Incomplete),,,,9.8
2013,Percent,,Population of rural areas,,High Education (Incomplete),,,,10.6
2014,Percent,,Population of rural areas,,High Education (Incomplete),,,,8.2
2015,Percent,,Population of rural areas,,High Education (Incomplete),,,,9.9
2016,Percent,,Population of rural areas,,High Education (Incomplete),,,,8.5
2017,Percent,,Population of rural areas,,High Education (Incomplete),,,,9.1
2018,Percent,,Population of rural areas,,High Education (Incomplete),,,,9.1
2010,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,5.5
2011,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,3.8
2012,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,3.7
2013,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,3.3
2014,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,3.9
2015,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,3.7
2016,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.2
2017,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.9
2018,Percent,,Population of rural areas,,"Elementary, K and Pre-K education",,,,4.1
2010,Percent,,Population of rural areas,,not reported,,,,0.7
2011,Percent,,Population of rural areas,,not reported,,,,1.1
2012,Percent,,Population of rural areas,,not reported,,,,4.8
2013,Percent,,Population of rural areas,,not reported,,,,8.7
2014,Percent,,Population of rural areas,,not reported,,,,11.7
2015,Percent,,Population of rural areas,,not reported,,,,9.4
2016,Percent,,Population of rural areas,,not reported,,,,11.5
2017,Percent,,Population of rural areas,,not reported,,,,13.2
2018,Percent,,Population of rural areas,,not reported,,,,13.1
2010,Percent,,,Male,,Was married,,,41.3
2011,Percent,,,Male,,Was married,,,41.9
2012,Percent,,,Male,,Was married,,,42.9
2013,Percent,,,Male,,Was married,,,43.2
2014,Percent,,,Male,,Was married,,,43.3
2015,Percent,,,Male,,Was married,,,44.4
2016,Percent,,,Male,,Was married,,,45.7
2017,Percent,,,Male,,Was married,,,43.0
2018,Percent,,,Male,,Was married,,,41.2
2010,Percent,,,Male,,Not married,,,39.1
2011,Percent,,,Male,,Not married,,,39.6
2012,Percent,,,Male,,Not married,,,36.2
2013,Percent,,,Male,,Not married,,,33.4
2014,Percent,,,Male,,Not married,,,32.8
2015,Percent,,,Male,,Not married,,,31.8
2016,Percent,,,Male,,Not married,,,29.5
2017,Percent,,,Male,,Not married,,,30.5
2018,Percent,,,Male,,Not married,,,32.0
2010,Percent,,,Male,,Widowed,,,5.1
2011,Percent,,,Male,,Widowed,,,4.0
2012,Percent,,,Male,,Widowed,,,5.1
2013,Percent,,,Male,,Widowed,,,4.4
2014,Percent,,,Male,,Widowed,,,3.4
2015,Percent,,,Male,,Widowed,,,4.3
2016,Percent,,,Male,,Widowed,,,3.6
2017,Percent,,,Male,,Widowed,,,4.0
2018,Percent,,,Male,,Widowed,,,3.8
2010,Percent,,,Male,,Divorced,,,11.5
2011,Percent,,,Male,,Divorced,,,11.3
2012,Percent,,,Male,,Divorced,,,10.9
2013,Percent,,,Male,,Divorced,,,12.1
2014,Percent,,,Male,,Divorced,,,12.1
2015,Percent,,,Male,,Divorced,,,13.0
2016,Percent,,,Male,,Divorced,,,12.8
2017,Percent,,,Male,,Divorced,,,13.7
2018,Percent,,,Male,,Divorced,,,14.0
2010,Percent,,,Male,,Not reported,,,3.0
2011,Percent,,,Male,,Not reported,,,3.1
2012,Percent,,,Male,,Not reported,,,4.9
2013,Percent,,,Male,,Not reported,,,6.9
2014,Percent,,,Male,,Not reported,,,8.4
2015,Percent,,,Male,,Not reported,,,6.6
2016,Percent,,,Male,,Not reported,,,8.5
2017,Percent,,,Male,,Not reported,,,8.7
2018,Percent,,,Male,,Not reported,,,9.0
2010,Percent,,,Female,,Was married,,,29.7
2011,Percent,,,Female,,Was married,,,30.1
2012,Percent,,,Female,,Was married,,,36.0
2013,Percent,,,Female,,Was married,,,35.9
2014,Percent,,,Female,,Was married,,,36.2
2015,Percent,,,Female,,Was married,,,35.4
2016,Percent,,,Female,,Was married,,,36.1
2017,Percent,,,Female,,Was married,,,30.4
2018,Percent,,,Female,,Was married,,,31.3
2010,Percent,,,Female,,Not married,,,40.8
2011,Percent,,,Female,,Not married,,,40.8
2012,Percent,,,Female,,Not married,,,33.3
2013,Percent,,,Female,,Not married,,,33.2
2014,Percent,,,Female,,Not married,,,28.9
2015,Percent,,,Female,,Not married,,,28.9
2016,Percent,,,Female,,Not married,,,28.8
2017,Percent,,,Female,,Not married,,,33.2
2018,Percent,,,Female,,Not married,,,32.5
2010,Percent,,,Female,,Widowed,,,14.6
2011,Percent,,,Female,,Widowed,,,14.7
2012,Percent,,,Female,,Widowed,,,16.0
2013,Percent,,,Female,,Widowed,,,14.4
2014,Percent,,,Female,,Widowed,,,15.3
2015,Percent,,,Female,,Widowed,,,15.3
2016,Percent,,,Female,,Widowed,,,15.9
2017,Percent,,,Female,,Widowed,,,12.6
2018,Percent,,,Female,,Widowed,,,10.8
2010,Percent,,,Female,,Divorced,,,11.7
2011,Percent,,,Female,,Divorced,,,11.3
2012,Percent,,,Female,,Divorced,,,10.4
2013,Percent,,,Female,,Divorced,,,9.1
2014,Percent,,,Female,,Divorced,,,10.6
2015,Percent,,,Female,,Divorced,,,11.8
2016,Percent,,,Female,,Divorced,,,10.1
2017,Percent,,,Female,,Divorced,,,13.2
2018,Percent,,,Female,,Divorced,,,12.5
2010,Percent,,,Female,,Not reported,,,3.1
2011,Percent,,,Female,,Not reported,,,3.1
2012,Percent,,,Female,,Not reported,,,4.4
2013,Percent,,,Female,,Not reported,,,7.5
2014,Percent,,,Female,,Not reported,,,8.9
2015,Percent,,,Female,,Not reported,,,8.7
2016,Percent,,,Female,,Not reported,,,9.0
2017,Percent,,,Female,,Not reported,,,10.5
2018,Percent,,,Female,,Not reported,,,13.0
2010,Percent,,Population of urban areas,,,Was married,,,36.2
2011,Percent,,Population of urban areas,,,Was married,,,37.9
2012,Percent,,Population of urban areas,,,Was married,,,38.7
2013,Percent,,Population of urban areas,,,Was married,,,38.9
2014,Percent,,Population of urban areas,,,Was married,,,38.6
2015,Percent,,Population of urban areas,,,Was married,,,41.1
2016,Percent,,Population of urban areas,,,Was married,,,43.9
2017,Percent,,Population of urban areas,,,Was married,,,39.6
2018,Percent,,Population of urban areas,,,Was married,,,40.4
2010,Percent,,Population of urban areas,,,Not married,,,35.9
2011,Percent,,Population of urban areas,,,Not married,,,36.4
2012,Percent,,Population of urban areas,,,Not married,,,33.8
2013,Percent,,Population of urban areas,,,Not married,,,32.7
2014,Percent,,Population of urban areas,,,Not married,,,31.7
2015,Percent,,Population of urban areas,,,Not married,,,29.9
2016,Percent,,Population of urban areas,,,Not married,,,27.3
2017,Percent,,Population of urban areas,,,Not married,,,29.6
2018,Percent,,Population of urban areas,,,Not married,,,29.1
2010,Percent,,Population of urban areas,,,Widowed,,,7.9
2011,Percent,,Population of urban areas,,,Widowed,,,6.3
2012,Percent,,Population of urban areas,,,Widowed,,,8.2
2013,Percent,,Population of urban areas,,,Widowed,,,6.9
2014,Percent,,Population of urban areas,,,Widowed,,,7.1
2015,Percent,,Population of urban areas,,,Widowed,,,8.0
2016,Percent,,Population of urban areas,,,Widowed,,,7.5
2017,Percent,,Population of urban areas,,,Widowed,,,7.1
2018,Percent,,Population of urban areas,,,Widowed,,,5.9
2010,Percent,,Population of urban areas,,,Divorced,,,14.8
2011,Percent,,Population of urban areas,,,Divorced,,,14.5
2012,Percent,,Population of urban areas,,,Divorced,,,14.1
2013,Percent,,Population of urban areas,,,Divorced,,,15.3
2014,Percent,,Population of urban areas,,,Divorced,,,16.5
2015,Percent,,Population of urban areas,,,Divorced,,,16.4
2016,Percent,,Population of urban areas,,,Divorced,,,14.4
2017,Percent,,Population of urban areas,,,Divorced,,,16.7
2018,Percent,,Population of urban areas,,,Divorced,,,17.3
2010,Percent,,Population of urban areas,,,Not reported,,,5.2
2011,Percent,,Population of urban areas,,,Not reported,,,4.8
2012,Percent,,Population of urban areas,,,Not reported,,,5.2
