Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2016,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,1.55
2017,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,1.54
2018,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,1.1
2010,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.92
2011,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.23
2012,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.07
2013,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,2.91
2014,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.48
2015,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.13
2016,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,1.46
2017,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,2.5
2018,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,1.64
2010,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,4.08
2011,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,4.37
2012,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,3.02
2013,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,2.46
2014,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.4
2015,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.54
2016,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,2.03
2017,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.76
2018,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.51
2018,100 000 халыққа,Шымкент қаласы,городское население,әйелдер,,,,,0.79
2010,100 000 халыққа,,сельское население,әйелдер,,,,,3.14
2011,100 000 халыққа,,сельское население,әйелдер,,,,,2.95
2012,100 000 халыққа,,сельское население,әйелдер,,,,,2.16
2013,100 000 халыққа,,сельское население,әйелдер,,,,,2.29
2014,100 000 халыққа,,сельское население,әйелдер,,,,,2.64
2015,100 000 халыққа,,сельское население,әйелдер,,,,,2.47
2016,100 000 халыққа,,сельское население,әйелдер,,,,,2.25
2017,100 000 халыққа,,сельское население,әйелдер,,,,,1.98
2018,100 000 халыққа,,сельское население,әйелдер,,,,,2.04
2010,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,5.06
2011,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,5.08
2012,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,5.1
2013,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,4.59
2014,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,4.08
2015,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,3.55
2016,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,4.08
2017,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,5.12
2018,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,4.08
2010,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,4.67
2011,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,2.66
2012,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.66
2013,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,3.24
2014,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,1.92
2015,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,2.55
2016,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,1.27
2017,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.79
2010,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,3.07
2011,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.46
2012,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.41
2013,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.1
2014,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.53
2015,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,3.8
2016,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.27
2017,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.35
2018,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,2.3
2010,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.73
2011,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,3.58
2012,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,1.41
2013,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,2.05
2014,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,5.93
2015,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.65
2016,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,1.35
2010,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,3.13
2011,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,3.16
2012,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.91
2013,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,2.55
2014,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,3.17
2015,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.89
2016,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,2.53
2017,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,0.64
2018,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,3.87
2010,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.97
2011,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,4.13
2012,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,2.82
2013,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,3.11
2014,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,1.54
2015,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,1.83
2016,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,2.12
2017,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,1.5
2018,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,1.49
2010,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,4.71
2011,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,3.39
2012,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,4.09
2013,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,2.08
2015,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,3.49
2016,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,1.43
2018,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,0.0
2010,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,7.53
2011,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,6.27
2012,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,3.17
2013,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,4.11
2014,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,8.31
2015,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,4.67
2016,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,4.74
2017,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,2.9
2018,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,1.48
2010,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,2.53
2011,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.5
2012,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.49
2013,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,1.45
2014,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.48
2015,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.95
2016,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.47
2017,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.46
2010,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.79
2012,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.7
2014,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,1.26
2015,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.55
2017,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,1.49
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,1.44
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.89
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.63
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,1.96
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,2.02
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,1.69
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,2.96
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,2.43
2018,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,2.04
2010,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,10.92
2011,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,5.92
2012,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,4.27
2013,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.86
2014,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.88
2015,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,1.79
2017,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.9
2018,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.9
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,2.23
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,3.4
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,1.73
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,1.75
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,2.38
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,2.44
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,3.75
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,4.47
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,4.58
2018,100 000 халыққа,Түркістан,сельское население,әйелдер,,,,,2.04
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,4.03
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,5.08
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,4.77
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,2.77
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,2.45
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,3.89
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,1.8
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,2.57
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,2.63
2010,пайыз,,,ерлер,жоғары,,,,6.6
2011,пайыз,,,ерлер,жоғары,,,,6.3
2012,пайыз,,,ерлер,жоғары,,,,7.9
2013,пайыз,,,ерлер,жоғары,,,,7.1
2014,пайыз,,,ерлер,жоғары,,,,7.7
2015,пайыз,,,ерлер,жоғары,,,,7.9
2016,пайыз,,,ерлер,жоғары,,,,8.6
2017,пайыз,,,ерлер,жоғары,,,,9.7
2018,пайыз,,,ерлер,жоғары,,,,10.2
2010,пайыз,,,ерлер,толық емес жоғары,,,,1.0
2011,пайыз,,,ерлер,толық емес жоғары,,,,2.5
2012,пайыз,,,ерлер,толық емес жоғары,,,,2.2
2013,пайыз,,,ерлер,толық емес жоғары,,,,1.0
2014,пайыз,,,ерлер,толық емес жоғары,,,,1.5
2015,пайыз,,,ерлер,толық емес жоғары,,,,0.6
2016,пайыз,,,ерлер,толық емес жоғары,,,,1.8
2017,пайыз,,,ерлер,толық емес жоғары,,,,1.4
2018,пайыз,,,ерлер,толық емес жоғары,,,,3.2
2010,пайыз,,,ерлер,орта кәсіби,,,,26.3
2011,пайыз,,,ерлер,орта кәсіби,,,,26.5
2012,пайыз,,,ерлер,орта кәсіби,,,,27.7
2013,пайыз,,,ерлер,орта кәсіби,,,,31.0
2014,пайыз,,,ерлер,орта кәсіби,,,,30.2
2015,пайыз,,,ерлер,орта кәсіби,,,,27.8
2016,пайыз,,,ерлер,орта кәсіби,,,,27.8
2017,пайыз,,,ерлер,орта кәсіби,,,,31.9
2018,пайыз,,,ерлер,орта кәсіби,,,,29.7
2010,пайыз,,,ерлер,орташа жалпы,,,,42.5
2011,пайыз,,,ерлер,орташа жалпы,,,,44.6
2012,пайыз,,,ерлер,орташа жалпы,,,,40.7
2013,пайыз,,,ерлер,орташа жалпы,,,,41.8
2014,пайыз,,,ерлер,орташа жалпы,,,,39.4
2015,пайыз,,,ерлер,орташа жалпы,,,,42.9
2016,пайыз,,,ерлер,орташа жалпы,,,,42.1
2017,пайыз,,,ерлер,орташа жалпы,,,,39.5
2018,пайыз,,,ерлер,орташа жалпы,,,,33.7
2010,пайыз,,,ерлер,толық емес орта,,,,8.5
2011,пайыз,,,ерлер,толық емес орта,,,,4.5
2012,пайыз,,,ерлер,толық емес орта,,,,5.7
2013,пайыз,,,ерлер,толық емес орта,,,,6.8
2014,пайыз,,,ерлер,толық емес орта,,,,9.4
2015,пайыз,,,ерлер,толық емес орта,,,,7.7
2016,пайыз,,,ерлер,толық емес орта,,,,7.1
2017,пайыз,,,ерлер,толық емес орта,,,,5.2
2018,пайыз,,,ерлер,толық емес орта,,,,6.4
2010,пайыз,,,ерлер,бастапқы және төменгі,,,,7.2
2011,пайыз,,,ерлер,бастапқы және төменгі,,,,6.4
2012,пайыз,,,ерлер,бастапқы және төменгі,,,,5.5
2013,пайыз,,,ерлер,бастапқы және төменгі,,,,4.0
2014,пайыз,,,ерлер,бастапқы және төменгі,,,,2.4
2015,пайыз,,,ерлер,бастапқы және төменгі,,,,3.5
2016,пайыз,,,ерлер,бастапқы және төменгі,,,,2.8
2017,пайыз,,,ерлер,бастапқы және төменгі,,,,3.3
2018,пайыз,,,ерлер,бастапқы және төменгі,,,,3.2
2010,пайыз,,,ерлер,көрсетілмеген,,,,7.9
2011,пайыз,,,ерлер,көрсетілмеген,,,,9.2
2012,пайыз,,,ерлер,көрсетілмеген,,,,10.3
2013,пайыз,,,ерлер,көрсетілмеген,,,,8.0
2014,пайыз,,,ерлер,көрсетілмеген,,,,9.3
2015,пайыз,,,ерлер,көрсетілмеген,,,,9.7
2016,пайыз,,,ерлер,көрсетілмеген,,,,9.9
2017,пайыз,,,ерлер,көрсетілмеген,,,,9.0
2018,пайыз,,,ерлер,көрсетілмеген,,,,13.7
2010,пайыз,,,әйелдер,жоғары,,,,5.8
2011,пайыз,,,әйелдер,жоғары,,,,9.2
2012,пайыз,,,әйелдер,жоғары,,,,9.1
2013,пайыз,,,әйелдер,жоғары,,,,8.4
2014,пайыз,,,әйелдер,жоғары,,,,8.1
2015,пайыз,,,әйелдер,жоғары,,,,6.8
2016,пайыз,,,әйелдер,жоғары,,,,10.7
2017,пайыз,,,әйелдер,жоғары,,,,9.2
2018,пайыз,,,әйелдер,жоғары,,,,9.3
2010,пайыз,,,әйелдер,толық емес жоғары,,,,1.1
2011,пайыз,,,әйелдер,толық емес жоғары,,,,2.8
2012,пайыз,,,әйелдер,толық емес жоғары,,,,2.5
2013,пайыз,,,әйелдер,толық емес жоғары,,,,1.3
2014,пайыз,,,әйелдер,толық емес жоғары,,,,2.2
2015,пайыз,,,әйелдер,толық емес жоғары,,,,1.4
2016,пайыз,,,әйелдер,толық емес жоғары,,,,0.8
2017,пайыз,,,әйелдер,толық емес жоғары,,,,0.4
2018,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2010,пайыз,,,әйелдер,орта кәсіби,,,,20.4
2011,пайыз,,,әйелдер,орта кәсіби,,,,20.3
2012,пайыз,,,әйелдер,орта кәсіби,,,,25.4
2013,пайыз,,,әйелдер,орта кәсіби,,,,25.1
2014,пайыз,,,әйелдер,орта кәсіби,,,,22.5
2015,пайыз,,,әйелдер,орта кәсіби,,,,20.7
2016,пайыз,,,әйелдер,орта кәсіби,,,,25.6
2017,пайыз,,,әйелдер,орта кәсіби,,,,27.2
2018,пайыз,,,әйелдер,орта кәсіби,,,,22.2
2010,пайыз,,,әйелдер,орташа жалпы,,,,40.2
2011,пайыз,,,әйелдер,орташа жалпы,,,,41.5
2012,пайыз,,,әйелдер,орташа жалпы,,,,37.3
2013,пайыз,,,әйелдер,орташа жалпы,,,,36.0
2014,пайыз,,,әйелдер,орташа жалпы,,,,36.6
2015,пайыз,,,әйелдер,орташа жалпы,,,,45.0
2016,пайыз,,,әйелдер,орташа жалпы,,,,34.7
2017,пайыз,,,әйелдер,орташа жалпы,,,,34.7
2018,пайыз,,,әйелдер,орташа жалпы,,,,37.7
2010,пайыз,,,әйелдер,толық емес орта,,,,10.3
2011,пайыз,,,әйелдер,толық емес орта,,,,8.9
2012,пайыз,,,әйелдер,толық емес орта,,,,6.6
2013,пайыз,,,әйелдер,толық емес орта,,,,7.7
2014,пайыз,,,әйелдер,толық емес орта,,,,10.3
2015,пайыз,,,әйелдер,толық емес орта,,,,8.2
2016,пайыз,,,әйелдер,толық емес орта,,,,7.4
2017,пайыз,,,әйелдер,толық емес орта,,,,6.3
2018,пайыз,,,әйелдер,толық емес орта,,,,9.9
2010,пайыз,,,әйелдер,бастапқы және төменгі,,,,14.8
2011,пайыз,,,әйелдер,бастапқы және төменгі,,,,8.9
2012,пайыз,,,әйелдер,бастапқы және төменгі,,,,10.3
2013,пайыз,,,әйелдер,бастапқы және төменгі,,,,10.0
2014,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.2
2015,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.1
2016,пайыз,,,әйелдер,бастапқы және төменгі,,,,9.1
2017,пайыз,,,әйелдер,бастапқы және төменгі,,,,8.4
2018,пайыз,,,әйелдер,бастапқы және төменгі,,,,6.2
2010,пайыз,,,әйелдер,көрсетілмеген,,,,7.4
2011,пайыз,,,әйелдер,көрсетілмеген,,,,8.3
2012,пайыз,,,әйелдер,көрсетілмеген,,,,8.8
2013,пайыз,,,әйелдер,көрсетілмеген,,,,11.6
2014,пайыз,,,әйелдер,көрсетілмеген,,,,13.1
2015,пайыз,,,әйелдер,көрсетілмеген,,,,10.7
2016,пайыз,,,әйелдер,көрсетілмеген,,,,11.6
2017,пайыз,,,әйелдер,көрсетілмеген,,,,13.8
2018,пайыз,,,әйелдер,көрсетілмеген,,,,14.8
2010,пайыз,,городское население,,жоғары,,,,8.0
2011,пайыз,,городское население,,жоғары,,,,10.1
2012,пайыз,,городское население,,жоғары,,,,10.0
2013,пайыз,,городское население,,жоғары,,,,8.6
2014,пайыз,,городское население,,жоғары,,,,10.3
2015,пайыз,,городское население,,жоғары,,,,8.8
2016,пайыз,,городское население,,жоғары,,,,11.2
2017,пайыз,,городское население,,жоғары,,,,13.0
2018,пайыз,,городское население,,жоғары,,,,12.3
2010,пайыз,,городское население,,толық емес жоғары,,,,1.3
2011,пайыз,,городское население,,толық емес жоғары,,,,3.2
2012,пайыз,,городское население,,толық емес жоғары,,,,2.3
2013,пайыз,,городское население,,толық емес жоғары,,,,1.4
2014,пайыз,,городское население,,толық емес жоғары,,,,1.9
2015,пайыз,,городское население,,толық емес жоғары,,,,1.0
2016,пайыз,,городское население,,толық емес жоғары,,,,1.4
2017,пайыз,,городское население,,толық емес жоғары,,,,1.6
2018,пайыз,,городское население,,толық емес жоғары,,,,2.7
2010,пайыз,,городское население,,орта кәсіби,,,,27.1
2011,пайыз,,городское население,,орта кәсіби,,,,28.5
2012,пайыз,,городское население,,орта кәсіби,,,,31.2
2013,пайыз,,городское население,,орта кәсіби,,,,32.5
2014,пайыз,,городское население,,орта кәсіби,,,,32.7
2015,пайыз,,городское население,,орта кәсіби,,,,27.3
2016,пайыз,,городское население,,орта кәсіби,,,,31.8
2017,пайыз,,городское население,,орта кәсіби,,,,37.4
2018,пайыз,,городское население,,орта кәсіби,,,,34.2
2010,пайыз,,городское население,,орташа жалпы,,,,38.8
2011,пайыз,,городское население,,орташа жалпы,,,,37.2
2012,пайыз,,городское население,,орташа жалпы,,,,34.4
2013,пайыз,,городское население,,орташа жалпы,,,,38.0
2014,пайыз,,городское население,,орташа жалпы,,,,35.7
2015,пайыз,,городское население,,орташа жалпы,,,,41.6
2016,пайыз,,городское население,,орташа жалпы,,,,37.4
2017,пайыз,,городское население,,орташа жалпы,,,,31.6
2018,пайыз,,городское население,,орташа жалпы,,,,30.9
2010,пайыз,,городское население,,толық емес орта,,,,7.6
2011,пайыз,,городское население,,толық емес орта,,,,4.7
2012,пайыз,,городское население,,толық емес орта,,,,5.5
2013,пайыз,,городское население,,толық емес орта,,,,6.0
2014,пайыз,,городское население,,толық емес орта,,,,8.4
2015,пайыз,,городское население,,толық емес орта,,,,6.5
2016,пайыз,,городское население,,толық емес орта,,,,5.6
2017,пайыз,,городское население,,толық емес орта,,,,4.5
2018,пайыз,,городское население,,толық емес орта,,,,6.3
2010,пайыз,,городское население,,бастапқы және төменгі,,,,6.9
2011,пайыз,,городское население,,бастапқы және төменгі,,,,4.9
2012,пайыз,,городское население,,бастапқы және төменгі,,,,4.9
2013,пайыз,,городское население,,бастапқы және төменгі,,,,3.5
2014,пайыз,,городское население,,бастапқы және төменгі,,,,2.9
2015,пайыз,,городское население,,бастапқы және төменгі,,,,3.6
2016,пайыз,,городское население,,бастапқы және төменгі,,,,2.9
2017,пайыз,,городское население,,бастапқы және төменгі,,,,2.8
2018,пайыз,,городское население,,бастапқы және төменгі,,,,4.0
2010,пайыз,,городское население,,көрсетілмеген,,,,10.3
2011,пайыз,,городское население,,көрсетілмеген,,,,11.4
2012,пайыз,,городское население,,көрсетілмеген,,,,11.7
2013,пайыз,,городское население,,көрсетілмеген,,,,10.0
2014,пайыз,,городское население,,көрсетілмеген,,,,8.0
2015,пайыз,,городское население,,көрсетілмеген,,,,11.2
2016,пайыз,,городское население,,көрсетілмеген,,,,9.7
2017,пайыз,,городское население,,көрсетілмеген,,,,9.1
2018,пайыз,,городское население,,көрсетілмеген,,,,9.6
2010,пайыз,,сельское население,,жоғары,,,,3.4
2011,пайыз,,сельское население,,жоғары,,,,1.7
2012,пайыз,,сельское население,,жоғары,,,,5.0
2013,пайыз,,сельское население,,жоғары,,,,5.5
2014,пайыз,,сельское население,,жоғары,,,,3.6
2015,пайыз,,сельское население,,жоғары,,,,5.7
2016,пайыз,,сельское население,,жоғары,,,,6.1
2017,пайыз,,сельское население,,жоғары,,,,3.9
2018,пайыз,,сельское население,,жоғары,,,,6.3
2010,пайыз,,сельское население,,толық емес жоғары,,,,0.6
2011,пайыз,,сельское население,,толық емес жоғары,,,,1.5
2012,пайыз,,сельское население,,толық емес жоғары,,,,2.3
2013,пайыз,,сельское население,,толық емес жоғары,,,,1.0
2014,пайыз,,сельское население,,толық емес жоғары,,,,1.4
2015,пайыз,,сельское население,,толық емес жоғары,,,,0.5
2016,пайыз,,сельское население,,толық емес жоғары,,,,1.7
2017,пайыз,,сельское население,,толық емес жоғары,,,,0.3
2018,пайыз,,сельское население,,толық емес жоғары,,,,1.5
2010,пайыз,,сельское население,,орта кәсіби,,,,20.0
2011,пайыз,,сельское население,,орта кәсіби,,,,18.0
2012,пайыз,,сельское население,,орта кәсіби,,,,19.7
2013,пайыз,,сельское население,,орта кәсіби,,,,24.0
2014,пайыз,,сельское население,,орта кәсіби,,,,20.6
2015,пайыз,,сельское население,,орта кәсіби,,,,23.5
2016,пайыз,,сельское население,,орта кәсіби,,,,20.3
2017,пайыз,,сельское население,,орта кәсіби,,,,19.4
2018,пайыз,,сельское население,,орта кәсіби,,,,17.1
2010,пайыз,,сельское население,,орташа жалпы,,,,47.5
2011,пайыз,,сельское население,,орташа жалпы,,,,55.6
2012,пайыз,,сельское население,,орташа жалпы,,,,49.9
2013,пайыз,,сельское население,,орташа жалпы,,,,44.0
2014,пайыз,,сельское население,,орташа жалпы,,,,43.4
2015,пайыз,,сельское население,,орташа жалпы,,,,46.4
2016,пайыз,,сельское население,,орташа жалпы,,,,43.9
2017,пайыз,,сельское население,,орташа жалпы,,,,48.7
2018,пайыз,,сельское население,,орташа жалпы,,,,41.0
2010,пайыз,,сельское население,,толық емес орта,,,,11.5
2011,пайыз,,сельское население,,толық емес орта,,,,7.8
2012,пайыз,,сельское население,,толық емес орта,,,,6.6
2013,пайыз,,сельское население,,толық емес орта,,,,8.8
2014,пайыз,,сельское население,,толық емес орта,,,,11.8
2015,пайыз,,сельское население,,толық емес орта,,,,10.1
2016,пайыз,,сельское население,,толық емес орта,,,,9.6
2017,пайыз,,сельское население,,толық емес орта,,,,7.1
2018,пайыз,,сельское население,,толық емес орта,,,,9.3
2010,пайыз,,сельское население,,бастапқы және төменгі,,,,13.9
2011,пайыз,,сельское население,,бастапқы және төменгі,,,,11.2
2012,пайыз,,сельское население,,бастапқы және төменгі,,,,10.0
2013,пайыз,,сельское население,,бастапқы және төменгі,,,,9.3
2014,пайыз,,сельское население,,бастапқы және төменгі,,,,5.0
2015,пайыз,,сельское население,,бастапқы және төменгі,,,,5.9
2016,пайыз,,сельское население,,бастапқы және төменгі,,,,7.0
2017,пайыз,,сельское население,,бастапқы және төменгі,,,,8.1
2018,пайыз,,сельское население,,бастапқы және төменгі,,,,4.4
2010,пайыз,,сельское население,,көрсетілмеген,,,,3.0
2011,пайыз,,сельское население,,көрсетілмеген,,,,4.4
2012,пайыз,,сельское население,,көрсетілмеген,,,,6.6
2013,пайыз,,сельское население,,көрсетілмеген,,,,7.4
2014,пайыз,,сельское население,,көрсетілмеген,,,,13.4
2015,пайыз,,сельское население,,көрсетілмеген,,,,8.0
2016,пайыз,,сельское население,,көрсетілмеген,,,,11.3
2017,пайыз,,сельское население,,көрсетілмеген,,,,12.6
2018,пайыз,,сельское население,,көрсетілмеген,,,,20.5
2010,пайыз,,,ерлер,,үйленген,,,33.8
2011,пайыз,,,ерлер,,үйленген,,,33.0
2012,пайыз,,,ерлер,,үйленген,,,31.9
2013,пайыз,,,ерлер,,үйленген,,,37.2
2014,пайыз,,,ерлер,,үйленген,,,31.2
