Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2013,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,8.74
2014,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.48
2015,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.48
2016,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,5.02
2017,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.43
2018,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.38
2010,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,9.48
2011,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,10.16
2012,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,7.92
2013,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,5.05
2014,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,5.69
2015,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,4.52
2016,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,5.97
2017,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,5.08
2018,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,7.25
2018,100 000 халыққа,Шымкент қаласы,городское население,әйелдер,,,,,6.48
2010,100 000 халыққа,,сельское население,әйелдер,,,,,10.58
2011,100 000 халыққа,,сельское население,әйелдер,,,,,11.11
2012,100 000 халыққа,,сельское население,әйелдер,,,,,10.79
2013,100 000 халыққа,,сельское население,әйелдер,,,,,11.27
2014,100 000 халыққа,,сельское население,әйелдер,,,,,8.44
2015,100 000 халыққа,,сельское население,әйелдер,,,,,8.13
2016,100 000 халыққа,,сельское население,әйелдер,,,,,8.66
2017,100 000 халыққа,,сельское население,әйелдер,,,,,9.06
2018,100 000 халыққа,,сельское население,әйелдер,,,,,8.09
2010,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,9.1
2011,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,5.59
2012,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,6.63
2013,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,7.66
2014,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,4.08
2015,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,6.09
2016,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,6.63
2017,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,6.15
2018,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,3.06
2010,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,6.68
2011,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.64
2012,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,9.22
2013,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,9.08
2014,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.98
2015,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.3
2016,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,7.01
2017,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.31
2018,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.66
2010,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,10.89
2011,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,14.92
2012,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,14.75
2013,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,13.52
2014,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,11.71
2015,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,10.03
2016,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,10.93
2017,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,11.73
2018,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,7.66
2010,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,4.36
2011,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,11.47
2012,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,12.71
2013,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,13.64
2014,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,12.53
2015,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,8.46
2016,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,7.07
2017,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,7.56
2018,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,11.46
2010,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,10.63
2011,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,8.22
2012,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,12.75
2013,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,11.46
2014,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,5.7
2015,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,5.68
2016,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,5.7
2017,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,11.53
2018,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,10.32
2010,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,14.84
2011,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,16.54
2012,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,13.5
2013,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,18.65
2014,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,7.39
2015,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,10.37
2016,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,10.9
2017,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,11.41
2018,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,8.94
2010,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,12.11
2011,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,6.79
2012,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,16.37
2013,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,10.29
2014,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,6.23
2015,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,6.98
2016,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,5.65
2017,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,9.3
2018,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,13.67
2010,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,3.99
2011,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,4.48
2012,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,6.34
2013,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,2.74
2014,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,8.77
2015,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,7.48
2016,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,7.12
2017,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,7.26
2018,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,5.91
2010,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,14.65
2011,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,10.46
2012,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,6.39
2013,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,9.68
2014,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,8.6
2015,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,5.2
2016,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,10.85
2017,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,4.22
2018,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,6.5
2010,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,3.36
2011,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,7.91
2012,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,10.43
2013,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,17.62
2014,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,6.31
2015,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,5.7
2016,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,8.65
2017,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,8.34
2018,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,3.48
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,13.97
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,14.56
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,11.13
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,11.15
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,8.07
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,7.56
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,9.67
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,9.98
2010,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,14.28
2011,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,7.62
2012,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,5.98
2013,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,6.05
2014,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,7.89
2015,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,9.74
2016,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,7.15
2017,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,5.41
2018,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,9.05
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,7.26
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,5.1
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,6.33
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,6.43
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,8.94
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,3.66
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,1.25
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,5.11
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,7.85
2018,100 000 халыққа,Түркістан,сельское население,әйелдер,,,,,9.56
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,7.38
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,7.12
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,6.85
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,9.69
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,5.94
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,11.32
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,7.91
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,7.34
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,7.5
2010,пайыз,,,ерлер,жоғары,,,,15.5
2011,пайыз,,,ерлер,жоғары,,,,16.2
2012,пайыз,,,ерлер,жоғары,,,,15.5
2013,пайыз,,,ерлер,жоғары,,,,13.9
2014,пайыз,,,ерлер,жоғары,,,,15.2
2015,пайыз,,,ерлер,жоғары,,,,15.0
2016,пайыз,,,ерлер,жоғары,,,,14.7
2017,пайыз,,,ерлер,жоғары,,,,15.8
2018,пайыз,,,ерлер,жоғары,,,,15.5
2010,пайыз,,,ерлер,толық емес жоғары,,,,1.9
2011,пайыз,,,ерлер,толық емес жоғары,,,,2.6
2012,пайыз,,,ерлер,толық емес жоғары,,,,2.5
2013,пайыз,,,ерлер,толық емес жоғары,,,,3.1
2014,пайыз,,,ерлер,толық емес жоғары,,,,3.2
2015,пайыз,,,ерлер,толық емес жоғары,,,,1.5
2016,пайыз,,,ерлер,толық емес жоғары,,,,2.0
2017,пайыз,,,ерлер,толық емес жоғары,,,,2.3
2018,пайыз,,,ерлер,толық емес жоғары,,,,1.4
2010,пайыз,,,ерлер,орта кәсіби,,,,18.4
2011,пайыз,,,ерлер,орта кәсіби,,,,21.2
2012,пайыз,,,ерлер,орта кәсіби,,,,22.7
2013,пайыз,,,ерлер,орта кәсіби,,,,22.1
2014,пайыз,,,ерлер,орта кәсіби,,,,22.3
2015,пайыз,,,ерлер,орта кәсіби,,,,25.6
2016,пайыз,,,ерлер,орта кәсіби,,,,25.9
2017,пайыз,,,ерлер,орта кәсіби,,,,24.5
2018,пайыз,,,ерлер,орта кәсіби,,,,25.7
2010,пайыз,,,ерлер,орташа жалпы,,,,51.1
2011,пайыз,,,ерлер,орташа жалпы,,,,46.7
2012,пайыз,,,ерлер,орташа жалпы,,,,43.8
2013,пайыз,,,ерлер,орташа жалпы,,,,43.2
2014,пайыз,,,ерлер,орташа жалпы,,,,39.5
2015,пайыз,,,ерлер,орташа жалпы,,,,41.3
2016,пайыз,,,ерлер,орташа жалпы,,,,40.4
2017,пайыз,,,ерлер,орташа жалпы,,,,41.3
2018,пайыз,,,ерлер,орташа жалпы,,,,39.0
2010,пайыз,,,ерлер,толық емес орта,,,,4.2
2011,пайыз,,,ерлер,толық емес орта,,,,3.6
2012,пайыз,,,ерлер,толық емес орта,,,,3.9
2013,пайыз,,,ерлер,толық емес орта,,,,5.1
2014,пайыз,,,ерлер,толық емес орта,,,,6.3
2015,пайыз,,,ерлер,толық емес орта,,,,5.1
2016,пайыз,,,ерлер,толық емес орта,,,,5.1
2017,пайыз,,,ерлер,толық емес орта,,,,4.4
2018,пайыз,,,ерлер,толық емес орта,,,,5.0
2010,пайыз,,,ерлер,бастапқы және төменгі,,,,5.5
2011,пайыз,,,ерлер,бастапқы және төменгі,,,,5.4
2012,пайыз,,,ерлер,бастапқы және төменгі,,,,4.7
2013,пайыз,,,ерлер,бастапқы және төменгі,,,,3.6
2014,пайыз,,,ерлер,бастапқы және төменгі,,,,3.7
2015,пайыз,,,ерлер,бастапқы және төменгі,,,,3.5
2016,пайыз,,,ерлер,бастапқы және төменгі,,,,3.7
2017,пайыз,,,ерлер,бастапқы және төменгі,,,,3.5
2018,пайыз,,,ерлер,бастапқы және төменгі,,,,4.1
2010,пайыз,,,ерлер,көрсетілмеген,,,,3.3
2011,пайыз,,,ерлер,көрсетілмеген,,,,4.3
2012,пайыз,,,ерлер,көрсетілмеген,,,,6.9
2013,пайыз,,,ерлер,көрсетілмеген,,,,9.0
2014,пайыз,,,ерлер,көрсетілмеген,,,,9.6
2015,пайыз,,,ерлер,көрсетілмеген,,,,8.0
2016,пайыз,,,ерлер,көрсетілмеген,,,,8.2
2017,пайыз,,,ерлер,көрсетілмеген,,,,8.2
2018,пайыз,,,ерлер,көрсетілмеген,,,,9.4
2010,пайыз,,,әйелдер,жоғары,,,,21.1
2011,пайыз,,,әйелдер,жоғары,,,,19.5
2012,пайыз,,,әйелдер,жоғары,,,,17.0
2013,пайыз,,,әйелдер,жоғары,,,,17.1
2014,пайыз,,,әйелдер,жоғары,,,,15.9
2015,пайыз,,,әйелдер,жоғары,,,,20.5
2016,пайыз,,,әйелдер,жоғары,,,,20.2
2017,пайыз,,,әйелдер,жоғары,,,,19.8
2018,пайыз,,,әйелдер,жоғары,,,,22.0
2010,пайыз,,,әйелдер,толық емес жоғары,,,,3.1
2011,пайыз,,,әйелдер,толық емес жоғары,,,,3.2
2012,пайыз,,,әйелдер,толық емес жоғары,,,,2.9
2013,пайыз,,,әйелдер,толық емес жоғары,,,,2.7
2014,пайыз,,,әйелдер,толық емес жоғары,,,,3.2
2015,пайыз,,,әйелдер,толық емес жоғары,,,,2.3
2016,пайыз,,,әйелдер,толық емес жоғары,,,,2.6
2017,пайыз,,,әйелдер,толық емес жоғары,,,,1.8
2018,пайыз,,,әйелдер,толық емес жоғары,,,,1.1
2010,пайыз,,,әйелдер,орта кәсіби,,,,18.5
2011,пайыз,,,әйелдер,орта кәсіби,,,,21.4
2012,пайыз,,,әйелдер,орта кәсіби,,,,20.8
2013,пайыз,,,әйелдер,орта кәсіби,,,,22.8
2014,пайыз,,,әйелдер,орта кәсіби,,,,22.2
2015,пайыз,,,әйелдер,орта кәсіби,,,,21.4
2016,пайыз,,,әйелдер,орта кәсіби,,,,24.6
2017,пайыз,,,әйелдер,орта кәсіби,,,,20.6
2018,пайыз,,,әйелдер,орта кәсіби,,,,22.0
2010,пайыз,,,әйелдер,орташа жалпы,,,,37.7
2011,пайыз,,,әйелдер,орташа жалпы,,,,35.4
2012,пайыз,,,әйелдер,орташа жалпы,,,,37.0
2013,пайыз,,,әйелдер,орташа жалпы,,,,34.2
2014,пайыз,,,әйелдер,орташа жалпы,,,,34.6
2015,пайыз,,,әйелдер,орташа жалпы,,,,32.5
2016,пайыз,,,әйелдер,орташа жалпы,,,,31.7
2017,пайыз,,,әйелдер,орташа жалпы,,,,33.8
2018,пайыз,,,әйелдер,орташа жалпы,,,,31.3
2010,пайыз,,,әйелдер,толық емес орта,,,,4.9
2011,пайыз,,,әйелдер,толық емес орта,,,,5.8
2012,пайыз,,,әйелдер,толық емес орта,,,,5.5
2013,пайыз,,,әйелдер,толық емес орта,,,,5.4
2014,пайыз,,,әйелдер,толық емес орта,,,,5.6
2015,пайыз,,,әйелдер,толық емес орта,,,,5.2
2016,пайыз,,,әйелдер,толық емес орта,,,,3.2
2017,пайыз,,,әйелдер,толық емес орта,,,,4.5
2018,пайыз,,,әйелдер,толық емес орта,,,,5.6
2010,пайыз,,,әйелдер,бастапқы және төменгі,,,,9.7
2011,пайыз,,,әйелдер,бастапқы және төменгі,,,,9.4
2012,пайыз,,,әйелдер,бастапқы және төменгі,,,,8.3
2013,пайыз,,,әйелдер,бастапқы және төменгі,,,,6.8
2014,пайыз,,,әйелдер,бастапқы және төменгі,,,,5.7
2015,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.1
2016,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.2
2017,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.5
2018,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.7
2010,пайыз,,,әйелдер,көрсетілмеген,,,,4.9
2011,пайыз,,,әйелдер,көрсетілмеген,,,,5.3
2012,пайыз,,,әйелдер,көрсетілмеген,,,,8.6
2013,пайыз,,,әйелдер,көрсетілмеген,,,,11.1
2014,пайыз,,,әйелдер,көрсетілмеген,,,,12.8
2015,пайыз,,,әйелдер,көрсетілмеген,,,,11.1
2016,пайыз,,,әйелдер,көрсетілмеген,,,,10.4
2017,пайыз,,,әйелдер,көрсетілмеген,,,,12.1
2018,пайыз,,,әйелдер,көрсетілмеген,,,,10.3
2010,пайыз,,городское население,,жоғары,,,,21.7
2011,пайыз,,городское население,,жоғары,,,,22.7
2012,пайыз,,городское население,,жоғары,,,,22.2
2013,пайыз,,городское население,,жоғары,,,,19.6
2014,пайыз,,городское население,,жоғары,,,,19.9
2015,пайыз,,городское население,,жоғары,,,,21.6
2016,пайыз,,городское население,,жоғары,,,,21.2
2017,пайыз,,городское население,,жоғары,,,,20.7
2018,пайыз,,городское население,,жоғары,,,,15.1
2010,пайыз,,городское население,,толық емес жоғары,,,,2.3
2011,пайыз,,городское население,,толық емес жоғары,,,,3.1
2012,пайыз,,городское население,,толық емес жоғары,,,,2.6
2013,пайыз,,городское население,,толық емес жоғары,,,,2.9
2014,пайыз,,городское население,,толық емес жоғары,,,,2.6
2015,пайыз,,городское население,,толық емес жоғары,,,,2.0
2016,пайыз,,городское население,,толық емес жоғары,,,,2.3
2017,пайыз,,городское население,,толық емес жоғары,,,,2.1
2018,пайыз,,городское население,,толық емес жоғары,,,,1.1
2010,пайыз,,городское население,,орта кәсіби,,,,21.3
2011,пайыз,,городское население,,орта кәсіби,,,,24.3
2012,пайыз,,городское население,,орта кәсіби,,,,25.4
2013,пайыз,,городское население,,орта кәсіби,,,,25.5
2014,пайыз,,городское население,,орта кәсіби,,,,24.9
2015,пайыз,,городское население,,орта кәсіби,,,,27.4
2016,пайыз,,городское население,,орта кәсіби,,,,29.2
2017,пайыз,,городское население,,орта кәсіби,,,,27.7
2018,пайыз,,городское население,,орта кәсіби,,,,19.0
2010,пайыз,,городское население,,орташа жалпы,,,,38.5
2011,пайыз,,городское население,,орташа жалпы,,,,33.1
2012,пайыз,,городское население,,орташа жалпы,,,,31.9
2013,пайыз,,городское население,,орташа жалпы,,,,33.0
2014,пайыз,,городское население,,орташа жалпы,,,,32.0
2015,пайыз,,городское население,,орташа жалпы,,,,31.8
2016,пайыз,,городское население,,орташа жалпы,,,,30.6
2017,пайыз,,городское население,,орташа жалпы,,,,32.2
2018,пайыз,,городское население,,орташа жалпы,,,,21.1
2010,пайыз,,городское население,,толық емес орта,,,,4.0
2011,пайыз,,городское население,,толық емес орта,,,,4.5
2012,пайыз,,городское население,,толық емес орта,,,,3.6
2013,пайыз,,городское население,,толық емес орта,,,,5.8
2014,пайыз,,городское население,,толық емес орта,,,,6.7
2015,пайыз,,городское население,,толық емес орта,,,,4.7
2016,пайыз,,городское население,,толық емес орта,,,,3.6
2017,пайыз,,городское население,,толық емес орта,,,,3.2
2018,пайыз,,городское население,,толық емес орта,,,,3.0
2010,пайыз,,городское население,,бастапқы және төменгі,,,,6.1
2011,пайыз,,городское население,,бастапқы және төменгі,,,,5.9
2012,пайыз,,городское население,,бастапқы және төменгі,,,,5.3
2013,пайыз,,городское население,,бастапқы және төменгі,,,,3.7
2014,пайыз,,городское население,,бастапқы және төменгі,,,,3.8
2015,пайыз,,городское население,,бастапқы және төменгі,,,,3.5
2016,пайыз,,городское население,,бастапқы және төменгі,,,,5.0
2017,пайыз,,городское население,,бастапқы және төменгі,,,,5.0
2018,пайыз,,городское население,,бастапқы және төменгі,,,,3.5
2010,пайыз,,городское население,,көрсетілмеген,,,,6.1
2011,пайыз,,городское население,,көрсетілмеген,,,,6.3
2012,пайыз,,городское население,,көрсетілмеген,,,,9.1
2013,пайыз,,городское население,,көрсетілмеген,,,,9.5
2014,пайыз,,городское население,,көрсетілмеген,,,,10.0
2015,пайыз,,городское население,,көрсетілмеген,,,,9.0
2016,пайыз,,городское население,,көрсетілмеген,,,,8.1
2017,пайыз,,городское население,,көрсетілмеген,,,,9.2
2018,пайыз,,городское население,,көрсетілмеген,,,,6.1
2010,пайыз,,сельское население,,жоғары,,,,12.9
2011,пайыз,,сельское население,,жоғары,,,,12.3
2012,пайыз,,сельское население,,жоғары,,,,10.6
2013,пайыз,,сельское население,,жоғары,,,,10.7
2014,пайыз,,сельское население,,жоғары,,,,11.1
2015,пайыз,,сельское население,,жоғары,,,,11.8
2016,пайыз,,сельское население,,жоғары,,,,11.7
2017,пайыз,,сельское население,,жоғары,,,,13.6
2018,пайыз,,сельское население,,жоғары,,,,23.1
2010,пайыз,,сельское население,,толық емес жоғары,,,,2.2
2011,пайыз,,сельское население,,толық емес жоғары,,,,2.4
2012,пайыз,,сельское население,,толық емес жоғары,,,,2.6
2013,пайыз,,сельское население,,толық емес жоғары,,,,3.1
2014,пайыз,,сельское население,,толық емес жоғары,,,,3.8
2015,пайыз,,сельское население,,толық емес жоғары,,,,1.4
2016,пайыз,,сельское население,,толық емес жоғары,,,,2.1
2017,пайыз,,сельское население,,толық емес жоғары,,,,2.3
2018,пайыз,,сельское население,,толық емес жоғары,,,,2.1
2010,пайыз,,сельское население,,орта кәсіби,,,,15.9
2011,пайыз,,сельское население,,орта кәсіби,,,,18.6
2012,пайыз,,сельское население,,орта кәсіби,,,,19.6
2013,пайыз,,сельское население,,орта кәсіби,,,,19.6
2014,пайыз,,сельское население,,орта кәсіби,,,,19.9
2015,пайыз,,сельское население,,орта кәсіби,,,,21.9
2016,пайыз,,сельское население,,орта кәсіби,,,,22.4
2017,пайыз,,сельское население,,орта кәсіби,,,,19.6
2018,пайыз,,сельское население,,орта кәсіби,,,,40.3
2010,пайыз,,сельское население,,орташа жалпы,,,,55.6
2011,пайыз,,сельское население,,орташа жалпы,,,,52.4
2012,пайыз,,сельское население,,орташа жалпы,,,,50.4
2013,пайыз,,сельское население,,орташа жалпы,,,,47.3
2014,пайыз,,сельское население,,орташа жалпы,,,,44.2
2015,пайыз,,сельское население,,орташа жалпы,,,,45.5
2016,пайыз,,сельское население,,орташа жалпы,,,,44.6
2017,пайыз,,сельское население,,орташа жалпы,,,,45.4
2018,пайыз,,сельское население,,орташа жалпы,,,,80.3
2010,пайыз,,сельское население,,толық емес орта,,,,4.7
2011,пайыз,,сельское население,,толық емес орта,,,,4.1
2012,пайыз,,сельское население,,толық емес орта,,,,4.9
2013,пайыз,,сельское население,,толық емес орта,,,,4.7
2014,пайыз,,сельское население,,толық емес орта,,,,5.5
2015,пайыз,,сельское население,,толық емес орта,,,,5.5
2016,пайыз,,сельское население,,толық емес орта,,,,5.5
2017,пайыз,,сельское население,,толық емес орта,,,,5.4
2018,пайыз,,сельское население,,толық емес орта,,,,11.1
2010,пайыз,,сельское население,,бастапқы және төменгі,,,,7.2
2011,пайыз,,сельское население,,бастапқы және төменгі,,,,7.1
2012,пайыз,,сельское население,,бастапқы және төменгі,,,,5.9
2013,пайыз,,сельское население,,бастапқы және төменгі,,,,5.0
2014,пайыз,,сельское население,,бастапқы және төменгі,,,,4.7
2015,пайыз,,сельское население,,бастапқы және төменгі,,,,5.2
2016,пайыз,,сельское население,,бастапқы және төменгі,,,,4.3
2017,пайыз,,сельское население,,бастапқы және төменгі,,,,4.3
2018,пайыз,,сельское население,,бастапқы және төменгі,,,,9.3
2010,пайыз,,сельское население,,көрсетілмеген,,,,1.7
2011,пайыз,,сельское население,,көрсетілмеген,,,,3.1
2012,пайыз,,сельское население,,көрсетілмеген,,,,5.9
2013,пайыз,,сельское население,,көрсетілмеген,,,,9.6
2014,пайыз,,сельское население,,көрсетілмеген,,,,10.8
2015,пайыз,,сельское население,,көрсетілмеген,,,,8.7
2016,пайыз,,сельское население,,көрсетілмеген,,,,9.3
2017,пайыз,,сельское население,,көрсетілмеген,,,,9.4
2018,пайыз,,сельское население,,көрсетілмеген,,,,19.1
2010,пайыз,,,ерлер,,үйленген,,,54.6
2011,пайыз,,,ерлер,,үйленген,,,52.8
2012,пайыз,,,ерлер,,үйленген,,,52.9
2013,пайыз,,,ерлер,,үйленген,,,52.3
2014,пайыз,,,ерлер,,үйленген,,,47.8
2015,пайыз,,,ерлер,,үйленген,,,54.0
2016,пайыз,,,ерлер,,үйленген,,,53.1
2017,пайыз,,,ерлер,,үйленген,,,52.3
2018,пайыз,,,ерлер,,үйленген,,,51.6
2010,пайыз,,,ерлер,,үйленген жоқ,,,33.2
2011,пайыз,,,ерлер,,үйленген жоқ,,,35.6
2012,пайыз,,,ерлер,,үйленген жоқ,,,32.9
2013,пайыз,,,ерлер,,үйленген жоқ,,,31.5
2014,пайыз,,,ерлер,,үйленген жоқ,,,34.6
2015,пайыз,,,ерлер,,үйленген жоқ,,,28.6
