Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2013,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.37
2014,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,2.78
2015,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.03
2016,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.14
2017,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.08
2018,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.65
2010,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,3.29
2011,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,2.57
2012,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,2.14
2013,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,2.83
2014,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.9
2015,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.43
2016,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,2.03
2017,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,1.35
2018,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,3.42
2018,100 000 халыққа,Шымкент қаласы,городское население,әйелдер,,,,,2.55
2010,100 000 халыққа,,сельское население,әйелдер,,,,,8.73
2011,100 000 халыққа,,сельское население,әйелдер,,,,,8.11
2012,100 000 халыққа,,сельское население,әйелдер,,,,,7.55
2013,100 000 халыққа,,сельское население,әйелдер,,,,,8.85
2014,100 000 халыққа,,сельское население,әйелдер,,,,,7.79
2015,100 000 халыққа,,сельское население,әйелдер,,,,,7.21
2016,100 000 халыққа,,сельское население,әйелдер,,,,,5.96
2017,100 000 халыққа,,сельское население,әйелдер,,,,,6.41
2018,100 000 халыққа,,сельское население,әйелдер,,,,,4.5
2010,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,12.64
2011,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,14.73
2012,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,12.24
2013,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,14.8
2014,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,10.71
2015,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,12.68
2016,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,7.14
2017,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,10.25
2018,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,6.12
2010,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.01
2011,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,5.32
2012,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,3.95
2013,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,8.43
2014,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,9.62
2015,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,3.19
2016,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,3.82
2017,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,7.67
2018,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,3.15
2010,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,7.96
2011,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,6.43
2012,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,6.3
2013,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,8.92
2014,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,7.85
2015,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,8.0
2016,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,7.2
2017,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,6.91
2018,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,4.72
2010,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,7.27
2011,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,3.58
2012,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,2.82
2013,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,6.82
2014,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,5.28
2015,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,8.46
2016,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,4.5
2017,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,4.41
2018,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,1.35
2010,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,11.88
2011,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,10.74
2012,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,8.92
2013,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,6.36
2014,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,6.33
2015,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,5.05
2016,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,5.7
2017,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,5.77
2018,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,4.52
2010,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,6.45
2011,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,6.04
2012,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,5.96
2013,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,6.53
2014,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,8.93
2015,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,3.66
2016,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,3.33
2017,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,3.6
2018,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,1.79
2010,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,17.5
2011,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,10.18
2012,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,14.33
2013,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,13.72
2014,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,14.53
2015,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,8.38
2016,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,7.06
2017,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,11.44
2018,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,6.48
2010,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,14.17
2011,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,16.11
2012,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,12.22
2013,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,17.82
2014,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,8.77
2015,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,17.29
2016,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,10.91
2017,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,11.12
2018,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,10.84
2010,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,3.03
2011,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,1.49
2012,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,6.88
2013,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,6.78
2014,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,2.39
2015,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,1.89
2016,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,1.89
2017,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.47
2018,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.93
2010,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,7.56
2011,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,6.33
2012,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,1.49
2013,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,3.52
2014,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,4.42
2015,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,2.85
2016,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,6.92
2017,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,4.17
2018,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,5.48
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,6.14
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,5.24
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,6.88
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,6.86
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,7.32
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,6.65
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,5.29
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,5.89
2010,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,12.6
2011,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,16.92
2012,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,11.1
2013,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,9.51
2014,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,5.26
2015,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,3.54
2016,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,5.41
2018,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,2.71
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,6.14
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,7.93
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,2.3
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,4.68
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,5.36
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,7.92
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,9.37
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,4.47
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,5.23
2018,100 000 халыққа,Түркістан,сельское население,әйелдер,,,,,4.21
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,12.08
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,14.57
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,12.68
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,12.46
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,10.84
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,9.2
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,7.55
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,9.55
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,6.0
2010,пайыз,,,ерлер,жоғары,,,,5.7
2011,пайыз,,,ерлер,жоғары,,,,6.5
2012,пайыз,,,ерлер,жоғары,,,,7.1
2013,пайыз,,,ерлер,жоғары,,,,6.7
2014,пайыз,,,ерлер,жоғары,,,,7.6
2015,пайыз,,,ерлер,жоғары,,,,8.5
2016,пайыз,,,ерлер,жоғары,,,,7.8
2017,пайыз,,,ерлер,жоғары,,,,8.1
2018,пайыз,,,ерлер,жоғары,,,,9.0
2010,пайыз,,,ерлер,толық емес жоғары,,,,1.3
2011,пайыз,,,ерлер,толық емес жоғары,,,,1.5
2012,пайыз,,,ерлер,толық емес жоғары,,,,1.4
2013,пайыз,,,ерлер,толық емес жоғары,,,,1.5
2014,пайыз,,,ерлер,толық емес жоғары,,,,2.6
2015,пайыз,,,ерлер,толық емес жоғары,,,,1.2
2016,пайыз,,,ерлер,толық емес жоғары,,,,1.1
2017,пайыз,,,ерлер,толық емес жоғары,,,,1.1
2018,пайыз,,,ерлер,толық емес жоғары,,,,1.2
2010,пайыз,,,ерлер,орта кәсіби,,,,23.3
2011,пайыз,,,ерлер,орта кәсіби,,,,26.1
2012,пайыз,,,ерлер,орта кәсіби,,,,23.8
2013,пайыз,,,ерлер,орта кәсіби,,,,25.7
2014,пайыз,,,ерлер,орта кәсіби,,,,25.1
2015,пайыз,,,ерлер,орта кәсіби,,,,25.3
2016,пайыз,,,ерлер,орта кәсіби,,,,27.4
2017,пайыз,,,ерлер,орта кәсіби,,,,25.6
2018,пайыз,,,ерлер,орта кәсіби,,,,25.6
2010,пайыз,,,ерлер,орташа жалпы,,,,53.8
2011,пайыз,,,ерлер,орташа жалпы,,,,51.7
2012,пайыз,,,ерлер,орташа жалпы,,,,51.7
2013,пайыз,,,ерлер,орташа жалпы,,,,57.8
2014,пайыз,,,ерлер,орташа жалпы,,,,45.8
2015,пайыз,,,ерлер,орташа жалпы,,,,46.8
2016,пайыз,,,ерлер,орташа жалпы,,,,44.3
2017,пайыз,,,ерлер,орташа жалпы,,,,43.7
2018,пайыз,,,ерлер,орташа жалпы,,,,42.8
2010,пайыз,,,ерлер,толық емес орта,,,,9.7
2011,пайыз,,,ерлер,толық емес орта,,,,8.9
2012,пайыз,,,ерлер,толық емес орта,,,,8.0
2013,пайыз,,,ерлер,толық емес орта,,,,8.0
2014,пайыз,,,ерлер,толық емес орта,,,,7.0
2015,пайыз,,,ерлер,толық емес орта,,,,8.3
2016,пайыз,,,ерлер,толық емес орта,,,,7.0
2017,пайыз,,,ерлер,толық емес орта,,,,7.1
2018,пайыз,,,ерлер,толық емес орта,,,,7.7
2010,пайыз,,,ерлер,бастапқы және төменгі,,,,3.4
2011,пайыз,,,ерлер,бастапқы және төменгі,,,,2.4
2012,пайыз,,,ерлер,бастапқы және төменгі,,,,2.7
2013,пайыз,,,ерлер,бастапқы және төменгі,,,,2.5
2014,пайыз,,,ерлер,бастапқы және төменгі,,,,2.4
2015,пайыз,,,ерлер,бастапқы және төменгі,,,,2.6
2016,пайыз,,,ерлер,бастапқы және төменгі,,,,2.5
2017,пайыз,,,ерлер,бастапқы және төменгі,,,,3.5
2018,пайыз,,,ерлер,бастапқы және төменгі,,,,3.3
2010,пайыз,,,ерлер,көрсетілмеген,,,,2.8
2011,пайыз,,,ерлер,көрсетілмеген,,,,2.9
2012,пайыз,,,ерлер,көрсетілмеген,,,,5.3
2013,пайыз,,,ерлер,көрсетілмеген,,,,7.7
2014,пайыз,,,ерлер,көрсетілмеген,,,,9.5
2015,пайыз,,,ерлер,көрсетілмеген,,,,7.1
2016,пайыз,,,ерлер,көрсетілмеген,,,,9.9
2017,пайыз,,,ерлер,көрсетілмеген,,,,10.9
2018,пайыз,,,ерлер,көрсетілмеген,,,,10.5
2010,пайыз,,,әйелдер,жоғары,,,,9.6
2011,пайыз,,,әйелдер,жоғары,,,,8.3
2012,пайыз,,,әйелдер,жоғары,,,,9.9
2013,пайыз,,,әйелдер,жоғары,,,,8.9
2014,пайыз,,,әйелдер,жоғары,,,,11.5
2015,пайыз,,,әйелдер,жоғары,,,,11.0
2016,пайыз,,,әйелдер,жоғары,,,,11.2
2017,пайыз,,,әйелдер,жоғары,,,,11.1
2018,пайыз,,,әйелдер,жоғары,,,,13.7
2010,пайыз,,,әйелдер,толық емес жоғары,,,,3.9
2011,пайыз,,,әйелдер,толық емес жоғары,,,,2.8
2012,пайыз,,,әйелдер,толық емес жоғары,,,,2.2
2013,пайыз,,,әйелдер,толық емес жоғары,,,,2.4
2014,пайыз,,,әйелдер,толық емес жоғары,,,,2.1
2015,пайыз,,,әйелдер,толық емес жоғары,,,,3.5
2016,пайыз,,,әйелдер,толық емес жоғары,,,,1.5
2017,пайыз,,,әйелдер,толық емес жоғары,,,,4.3
2018,пайыз,,,әйелдер,толық емес жоғары,,,,1.7
2010,пайыз,,,әйелдер,орта кәсіби,,,,23.2
2011,пайыз,,,әйелдер,орта кәсіби,,,,22.4
2012,пайыз,,,әйелдер,орта кәсіби,,,,22.4
2013,пайыз,,,әйелдер,орта кәсіби,,,,22.1
2014,пайыз,,,әйелдер,орта кәсіби,,,,22.6
2015,пайыз,,,әйелдер,орта кәсіби,,,,21.7
2016,пайыз,,,әйелдер,орта кәсіби,,,,20.4
2017,пайыз,,,әйелдер,орта кәсіби,,,,24.3
2018,пайыз,,,әйелдер,орта кәсіби,,,,26.2
2010,пайыз,,,әйелдер,орташа жалпы,,,,42.8
2011,пайыз,,,әйелдер,орташа жалпы,,,,44.7
2012,пайыз,,,әйелдер,орташа жалпы,,,,45.0
2013,пайыз,,,әйелдер,орташа жалпы,,,,42.2
2014,пайыз,,,әйелдер,орташа жалпы,,,,36.2
2015,пайыз,,,әйелдер,орташа жалпы,,,,41.6
2016,пайыз,,,әйелдер,орташа жалпы,,,,42.2
2017,пайыз,,,әйелдер,орташа жалпы,,,,34.0
2018,пайыз,,,әйелдер,орташа жалпы,,,,33.7
2010,пайыз,,,әйелдер,толық емес орта,,,,10.5
2011,пайыз,,,әйелдер,толық емес орта,,,,13.4
2012,пайыз,,,әйелдер,толық емес орта,,,,10.3
2013,пайыз,,,әйелдер,толық емес орта,,,,8.5
2014,пайыз,,,әйелдер,толық емес орта,,,,10.1
2015,пайыз,,,әйелдер,толық емес орта,,,,8.8
2016,пайыз,,,әйелдер,толық емес орта,,,,8.8
2017,пайыз,,,әйелдер,толық емес орта,,,,8.7
2018,пайыз,,,әйелдер,толық емес орта,,,,8.1
2010,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.9
2011,пайыз,,,әйелдер,бастапқы және төменгі,,,,5.6
2012,пайыз,,,әйелдер,бастапқы және төменгі,,,,4.9
2013,пайыз,,,әйелдер,бастапқы және төменгі,,,,6.8
2014,пайыз,,,әйелдер,бастапқы және төменгі,,,,7.3
2015,пайыз,,,әйелдер,бастапқы және төменгі,,,,5.2
2016,пайыз,,,әйелдер,бастапқы және төменгі,,,,5.2
2017,пайыз,,,әйелдер,бастапқы және төменгі,,,,6.3
2018,пайыз,,,әйелдер,бастапқы және төменгі,,,,2.9
2010,пайыз,,,әйелдер,көрсетілмеген,,,,2.2
2011,пайыз,,,әйелдер,көрсетілмеген,,,,2.8
2012,пайыз,,,әйелдер,көрсетілмеген,,,,5.4
2013,пайыз,,,әйелдер,көрсетілмеген,,,,9.1
2014,пайыз,,,әйелдер,көрсетілмеген,,,,10.1
2015,пайыз,,,әйелдер,көрсетілмеген,,,,8.1
2016,пайыз,,,әйелдер,көрсетілмеген,,,,10.8
2017,пайыз,,,әйелдер,көрсетілмеген,,,,11.3
2018,пайыз,,,әйелдер,көрсетілмеген,,,,13.7
2010,пайыз,,городское население,,жоғары,,,,8.5
2011,пайыз,,городское население,,жоғары,,,,9.2
2012,пайыз,,городское население,,жоғары,,,,11.0
2013,пайыз,,городское население,,жоғары,,,,10.5
2014,пайыз,,городское население,,жоғары,,,,11.2
2015,пайыз,,городское население,,жоғары,,,,12.1
2016,пайыз,,городское население,,жоғары,,,,12.6
2017,пайыз,,городское население,,жоғары,,,,12.0
2018,пайыз,,городское население,,жоғары,,,,13.3
2010,пайыз,,городское население,,толық емес жоғары,,,,2.0
2011,пайыз,,городское население,,толық емес жоғары,,,,2.3
2012,пайыз,,городское население,,толық емес жоғары,,,,1.8
2013,пайыз,,городское население,,толық емес жоғары,,,,1.6
2014,пайыз,,городское население,,толық емес жоғары,,,,1.8
2015,пайыз,,городское население,,толық емес жоғары,,,,1.8
2016,пайыз,,городское население,,толық емес жоғары,,,,1.5
2017,пайыз,,городское население,,толық емес жоғары,,,,2.2
2018,пайыз,,городское население,,толық емес жоғары,,,,1.4
2010,пайыз,,городское население,,орта кәсіби,,,,30.7
2011,пайыз,,городское население,,орта кәсіби,,,,31.5
2012,пайыз,,городское население,,орта кәсіби,,,,28.6
2013,пайыз,,городское население,,орта кәсіби,,,,30.8
2014,пайыз,,городское население,,орта кәсіби,,,,30.8
2015,пайыз,,городское население,,орта кәсіби,,,,30.8
2016,пайыз,,городское население,,орта кәсіби,,,,32.5
2017,пайыз,,городское население,,орта кәсіби,,,,32.0
2018,пайыз,,городское население,,орта кәсіби,,,,31.2
2010,пайыз,,городское население,,орташа жалпы,,,,43.1
2011,пайыз,,городское население,,орташа жалпы,,,,42.4
2012,пайыз,,городское население,,орташа жалпы,,,,43.5
2013,пайыз,,городское население,,орташа жалпы,,,,41.2
2014,пайыз,,городское население,,орташа жалпы,,,,39.8
2015,пайыз,,городское население,,орташа жалпы,,,,41.3
2016,пайыз,,городское население,,орташа жалпы,,,,37.4
2017,пайыз,,городское население,,орташа жалпы,,,,36.4
2018,пайыз,,городское население,,орташа жалпы,,,,36.0
2010,пайыз,,городское население,,толық емес орта,,,,7.9
2011,пайыз,,городское население,,толық емес орта,,,,7.8
2012,пайыз,,городское население,,толық емес орта,,,,6.8
2013,пайыз,,городское население,,толық емес орта,,,,5.4
2014,пайыз,,городское население,,толық емес орта,,,,6.7
2015,пайыз,,городское население,,толық емес орта,,,,6.8
2016,пайыз,,городское население,,толық емес орта,,,,6.0
2017,пайыз,,городское население,,толық емес орта,,,,5.6
2018,пайыз,,городское население,,толық емес орта,,,,6.5
2010,пайыз,,городское население,,бастапқы және төменгі,,,,2.9
2011,пайыз,,городское население,,бастапқы және төменгі,,,,2.1
2012,пайыз,,городское население,,бастапқы және төменгі,,,,2.4
2013,пайыз,,городское население,,бастапқы және төменгі,,,,3.4
2014,пайыз,,городское население,,бастапқы және төменгі,,,,2.5
2015,пайыз,,городское население,,бастапқы және төменгі,,,,2.3
2016,пайыз,,городское население,,бастапқы және төменгі,,,,1.7
2017,пайыз,,городское население,,бастапқы және төменгі,,,,3.1
2018,пайыз,,городское население,,бастапқы және төменгі,,,,2.4
2010,пайыз,,городское население,,көрсетілмеген,,,,4.8
2011,пайыз,,городское население,,көрсетілмеген,,,,4.7
2012,пайыз,,городское население,,көрсетілмеген,,,,5.9
2013,пайыз,,городское население,,көрсетілмеген,,,,7.1
2014,пайыз,,городское население,,көрсетілмеген,,,,7.2
2015,пайыз,,городское население,,көрсетілмеген,,,,4.9
2016,пайыз,,городское население,,көрсетілмеген,,,,8.4
2017,пайыз,,городское население,,көрсетілмеген,,,,8.7
2018,пайыз,,городское население,,көрсетілмеген,,,,9.2
2010,пайыз,,сельское население,,жоғары,,,,4.4
2011,пайыз,,сельское население,,жоғары,,,,4.6
2012,пайыз,,сельское население,,жоғары,,,,4.5
2013,пайыз,,сельское население,,жоғары,,,,4.0
2014,пайыз,,сельское население,,жоғары,,,,5.8
2015,пайыз,,сельское население,,жоғары,,,,6.3
2016,пайыз,,сельское население,,жоғары,,,,4.6
2017,пайыз,,сельское население,,жоғары,,,,5.5
2018,пайыз,,сельское население,,жоғары,,,,5.8
2010,пайыз,,сельское население,,толық емес жоғары,,,,1.6
2011,пайыз,,сельское население,,толық емес жоғары,,,,1.1
2012,пайыз,,сельское население,,толық емес жоғары,,,,1.3
2013,пайыз,,сельское население,,толық емес жоғары,,,,1.8
2014,пайыз,,сельское население,,толық емес жоғары,,,,3.1
2015,пайыз,,сельское население,,толық емес жоғары,,,,1.5
2016,пайыз,,сельское население,,толық емес жоғары,,,,0.9
2017,пайыз,,сельское население,,толық емес жоғары,,,,1.3
2018,пайыз,,сельское население,,толық емес жоғары,,,,1.1
2010,пайыз,,сельское население,,орта кәсіби,,,,16.3
2011,пайыз,,сельское население,,орта кәсіби,,,,19.6
2012,пайыз,,сельское население,,орта кәсіби,,,,18.8
2013,пайыз,,сельское население,,орта кәсіби,,,,19.8
2014,пайыз,,сельское население,,орта кәсіби,,,,19.5
2015,пайыз,,сельское население,,орта кәсіби,,,,19.3
2016,пайыз,,сельское население,,орта кәсіби,,,,20.5
2017,пайыз,,сельское население,,орта кәсіби,,,,19.1
2018,пайыз,,сельское население,,орта кәсіби,,,,19.6
2010,пайыз,,сельское население,,орташа жалпы,,,,60.0
2011,пайыз,,сельское население,,орташа жалпы,,,,58.1
2012,пайыз,,сельское население,,орташа жалпы,,,,57.0
2013,пайыз,,сельское население,,орташа жалпы,,,,51.7
2014,пайыз,,сельское население,,орташа жалпы,,,,47.7
2015,пайыз,,сельское население,,орташа жалпы,,,,49.9
2016,пайыз,,сельское население,,орташа жалпы,,,,49.8
2017,пайыз,,сельское население,,орташа жалпы,,,,47.0
2018,пайыз,,сельское население,,орташа жалпы,,,,47.2
2010,пайыз,,сельское население,,толық емес орта,,,,11.6
2011,пайыз,,сельское население,,толық емес орта,,,,11.6
2012,пайыз,,сельское население,,толық емес орта,,,,9.8
2013,пайыз,,сельское население,,толық емес орта,,,,10.6
2014,пайыз,,сельское население,,толық емес орта,,,,8.2
2015,пайыз,,сельское население,,толық емес орта,,,,9.9
2016,пайыз,,сельское население,,толық емес орта,,,,8.5
2017,пайыз,,сельское население,,толық емес орта,,,,9.1
2018,пайыз,,сельское население,,толық емес орта,,,,9.1
2010,пайыз,,сельское население,,бастапқы және төменгі,,,,5.5
2011,пайыз,,сельское население,,бастапқы және төменгі,,,,3.8
2012,пайыз,,сельское население,,бастапқы және төменгі,,,,3.7
2013,пайыз,,сельское население,,бастапқы және төменгі,,,,3.3
2014,пайыз,,сельское население,,бастапқы және төменгі,,,,3.9
2015,пайыз,,сельское население,,бастапқы және төменгі,,,,3.7
2016,пайыз,,сельское население,,бастапқы және төменгі,,,,4.2
2017,пайыз,,сельское население,,бастапқы және төменгі,,,,4.9
2018,пайыз,,сельское население,,бастапқы және төменгі,,,,4.1
2010,пайыз,,сельское население,,көрсетілмеген,,,,0.7
2011,пайыз,,сельское население,,көрсетілмеген,,,,1.1
2012,пайыз,,сельское население,,көрсетілмеген,,,,4.8
2013,пайыз,,сельское население,,көрсетілмеген,,,,8.7
2014,пайыз,,сельское население,,көрсетілмеген,,,,11.7
2015,пайыз,,сельское население,,көрсетілмеген,,,,9.4
2016,пайыз,,сельское население,,көрсетілмеген,,,,11.5
2017,пайыз,,сельское население,,көрсетілмеген,,,,13.2
2018,пайыз,,сельское население,,көрсетілмеген,,,,13.1
2010,пайыз,,,ерлер,,үйленген,,,41.3
2011,пайыз,,,ерлер,,үйленген,,,41.9
2012,пайыз,,,ерлер,,үйленген,,,42.9
2013,пайыз,,,ерлер,,үйленген,,,43.2
2014,пайыз,,,ерлер,,үйленген,,,43.3
2015,пайыз,,,ерлер,,үйленген,,,44.4
2016,пайыз,,,ерлер,,үйленген,,,45.7
2017,пайыз,,,ерлер,,үйленген,,,43.0
2018,пайыз,,,ерлер,,үйленген,,,41.2
2010,пайыз,,,ерлер,,үйленген жоқ,,,39.1
2011,пайыз,,,ерлер,,үйленген жоқ,,,39.6
2012,пайыз,,,ерлер,,үйленген жоқ,,,36.2
2013,пайыз,,,ерлер,,үйленген жоқ,,,33.4
2014,пайыз,,,ерлер,,үйленген жоқ,,,32.8
2015,пайыз,,,ерлер,,үйленген жоқ,,,31.8
