Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2016,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,0.21
2017,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,0.18
2010,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.13
2011,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.13
2012,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.13
2013,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.12
2014,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.21
2017,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.21
2018,100 000 халыққа,Алматы қаласы,городское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Шымкент қаласы,городское население,әйелдер,,,,,1.37
2010,100 000 халыққа,,сельское население,әйелдер,,,,,0.94
2011,100 000 халыққа,,сельское население,әйелдер,,,,,1.2
2012,100 000 халыққа,,сельское население,әйелдер,,,,,0.76
2013,100 000 халыққа,,сельское население,әйелдер,,,,,0.7
2014,100 000 халыққа,,сельское население,әйелдер,,,,,0.89
2015,100 000 халыққа,,сельское население,әйелдер,,,,,0.71
2016,100 000 халыққа,,сельское население,әйелдер,,,,,0.86
2017,100 000 халыққа,,сельское население,әйелдер,,,,,1.77
2018,100 000 халыққа,,сельское население,әйелдер,,,,,1.04
2010,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.51
2013,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.51
2014,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.51
2016,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,0.51
2017,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,1.54
2018,100 000 халыққа,Ақмола,сельское население,әйелдер,,,,,1.54
2010,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Ақтөбе,сельское население,әйелдер,,,,,0.0
2010,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,1.26
2011,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,1.78
2012,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.4
2013,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.27
2015,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.27
2016,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.27
2017,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.26
2018,100 000 халыққа,Алматы,сельское население,әйелдер,,,,,0.38
2010,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.71
2013,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.68
2014,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.66
2015,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,1.95
2016,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.64
2017,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Атырау,сельское население,әйелдер,,,,,0.0
2010,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,0.63
2011,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,0.63
2012,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.27
2014,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.9
2015,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.26
2016,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.9
2017,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,1.28
2018,100 000 халыққа,Батыс Қазақстан,сельское население,әйелдер,,,,,0.63
2010,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.32
2011,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,1.59
2012,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.63
2013,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.62
2014,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.3
2018,100 000 халыққа,Жамбыл,сельское население,әйелдер,,,,,0.29
2010,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,1.35
2011,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,2.72
2012,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,5.46
2013,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,1.37
2014,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,3.46
2015,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,2.79
2016,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,2.82
2017,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Қарағанды,сельское население,әйелдер,,,,,1.41
2010,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.44
2011,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.91
2013,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.46
2014,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.46
2015,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.47
2017,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Қостанай,сельское население,әйелдер,,,,,0.0
2010,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,4.55
2011,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,1.49
2012,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.49
2013,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.47
2017,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Қызылорда,сельское население,әйелдер,,,,,0.45
2010,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.74
2013,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.63
2015,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.55
2017,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Маңғыстау,сельское население,әйелдер,,,,,0.5
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,1.57
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.38
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.88
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.86
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.76
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,0.52
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,1.29
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,4.73
2018,100 000 халыққа,Оңтүстік Қазақстан,сельское население,әйелдер,,,,,1.86
2010,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,1.77
2016,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.89
2017,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Павлодар,сельское население,әйелдер,,,,,0.9
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.57
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.62
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Түркістан,сельское население,әйелдер,,,,,3.31
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,0.0
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,5.08
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,1.03
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,3.81
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,5.24
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,3.18
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,2.52
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,8.44
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,әйелдер,,,,,4.49
2010,пайыз,,,ерлер,жоғары,,,,4.3
2011,пайыз,,,ерлер,жоғары,,,,7.2
2012,пайыз,,,ерлер,жоғары,,,,8.3
2013,пайыз,,,ерлер,жоғары,,,,3.3
2014,пайыз,,,ерлер,жоғары,,,,7.7
2015,пайыз,,,ерлер,жоғары,,,,8.3
2016,пайыз,,,ерлер,жоғары,,,,5.7
2017,пайыз,,,ерлер,жоғары,,,,11.1
2018,пайыз,,,ерлер,жоғары,,,,9.5
2010,пайыз,,,ерлер,толық емес жоғары,,,,0.0
2011,пайыз,,,ерлер,толық емес жоғары,,,,0.0
2012,пайыз,,,ерлер,толық емес жоғары,,,,0.0
2013,пайыз,,,ерлер,толық емес жоғары,,,,3.3
2014,пайыз,,,ерлер,толық емес жоғары,,,,2.6
2015,пайыз,,,ерлер,толық емес жоғары,,,,4.2
2016,пайыз,,,ерлер,толық емес жоғары,,,,1.4
2017,пайыз,,,ерлер,толық емес жоғары,,,,0.0
2018,пайыз,,,ерлер,толық емес жоғары,,,,0.0
2010,пайыз,,,ерлер,орта кәсіби,,,,11.4
2011,пайыз,,,ерлер,орта кәсіби,,,,10.8
2012,пайыз,,,ерлер,орта кәсіби,,,,16.7
2013,пайыз,,,ерлер,орта кәсіби,,,,16.4
2014,пайыз,,,ерлер,орта кәсіби,,,,12.8
2015,пайыз,,,ерлер,орта кәсіби,,,,20.8
2016,пайыз,,,ерлер,орта кәсіби,,,,14.3
2017,пайыз,,,ерлер,орта кәсіби,,,,5.6
2018,пайыз,,,ерлер,орта кәсіби,,,,17.6
2010,пайыз,,,ерлер,орташа жалпы,,,,38.6
2011,пайыз,,,ерлер,орташа жалпы,,,,44.6
2012,пайыз,,,ерлер,орташа жалпы,,,,35.4
2013,пайыз,,,ерлер,орташа жалпы,,,,27.9
2014,пайыз,,,ерлер,орташа жалпы,,,,20.5
2015,пайыз,,,ерлер,орташа жалпы,,,,20.8
2016,пайыз,,,ерлер,орташа жалпы,,,,24.3
2017,пайыз,,,ерлер,орташа жалпы,,,,31.9
2018,пайыз,,,ерлер,орташа жалпы,,,,28.4
2010,пайыз,,,ерлер,толық емес орта,,,,8.6
2011,пайыз,,,ерлер,толық емес орта,,,,0.0
2012,пайыз,,,ерлер,толық емес орта,,,,6.3
2013,пайыз,,,ерлер,толық емес орта,,,,8.2
2014,пайыз,,,ерлер,толық емес орта,,,,12.8
2015,пайыз,,,ерлер,толық емес орта,,,,6.3
2016,пайыз,,,ерлер,толық емес орта,,,,8.6
2017,пайыз,,,ерлер,толық емес орта,,,,11.1
2018,пайыз,,,ерлер,толық емес орта,,,,8.1
2010,пайыз,,,ерлер,бастапқы және төменгі,,,,12.9
2011,пайыз,,,ерлер,бастапқы және төменгі,,,,18.1
2012,пайыз,,,ерлер,бастапқы және төменгі,,,,10.4
2013,пайыз,,,ерлер,бастапқы және төменгі,,,,11.5
2014,пайыз,,,ерлер,бастапқы және төменгі,,,,15.4
2015,пайыз,,,ерлер,бастапқы және төменгі,,,,14.6
2016,пайыз,,,ерлер,бастапқы және төменгі,,,,10.0
2017,пайыз,,,ерлер,бастапқы және төменгі,,,,8.3
2018,пайыз,,,ерлер,бастапқы және төменгі,,,,2.7
2010,пайыз,,,ерлер,көрсетілмеген,,,,24.3
2011,пайыз,,,ерлер,көрсетілмеген,,,,19.3
2012,пайыз,,,ерлер,көрсетілмеген,,,,22.9
2013,пайыз,,,ерлер,көрсетілмеген,,,,29.5
2014,пайыз,,,ерлер,көрсетілмеген,,,,28.2
2015,пайыз,,,ерлер,көрсетілмеген,,,,25.0
2016,пайыз,,,ерлер,көрсетілмеген,,,,35.7
2017,пайыз,,,ерлер,көрсетілмеген,,,,31.9
2018,пайыз,,,ерлер,көрсетілмеген,,,,33.8
2010,пайыз,,,әйелдер,жоғары,,,,5.5
2011,пайыз,,,әйелдер,жоғары,,,,5.3
2012,пайыз,,,әйелдер,жоғары,,,,6.1
2013,пайыз,,,әйелдер,жоғары,,,,4.0
2014,пайыз,,,әйелдер,жоғары,,,,6.8
2015,пайыз,,,әйелдер,жоғары,,,,11.6
2016,пайыз,,,әйелдер,жоғары,,,,5.6
2017,пайыз,,,әйелдер,жоғары,,,,6.6
2018,пайыз,,,әйелдер,жоғары,,,,6.4
2010,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2011,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2012,пайыз,,,әйелдер,толық емес жоғары,,,,2.0
2013,пайыз,,,әйелдер,толық емес жоғары,,,,2.0
2014,пайыз,,,әйелдер,толық емес жоғары,,,,1.7
2015,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2016,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2017,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2018,пайыз,,,әйелдер,толық емес жоғары,,,,0.0
2010,пайыз,,,әйелдер,орта кәсіби,,,,9.1
2011,пайыз,,,әйелдер,орта кәсіби,,,,5.3
2012,пайыз,,,әйелдер,орта кәсіби,,,,4.1
2013,пайыз,,,әйелдер,орта кәсіби,,,,8.0
2014,пайыз,,,әйелдер,орта кәсіби,,,,10.2
2015,пайыз,,,әйелдер,орта кәсіби,,,,11.6
2016,пайыз,,,әйелдер,орта кәсіби,,,,18.1
2017,пайыз,,,әйелдер,орта кәсіби,,,,8.5
2018,пайыз,,,әйелдер,орта кәсіби,,,,28.2
2010,пайыз,,,әйелдер,орташа жалпы,,,,49.1
2011,пайыз,,,әйелдер,орташа жалпы,,,,35.1
2012,пайыз,,,әйелдер,орташа жалпы,,,,36.7
2013,пайыз,,,әйелдер,орташа жалпы,,,,24.0
2014,пайыз,,,әйелдер,орташа жалпы,,,,16.9
2015,пайыз,,,әйелдер,орташа жалпы,,,,18.8
2016,пайыз,,,әйелдер,орташа жалпы,,,,33.3
2017,пайыз,,,әйелдер,орташа жалпы,,,,25.5
2018,пайыз,,,әйелдер,орташа жалпы,,,,25.6
2010,пайыз,,,әйелдер,толық емес орта,,,,0.0
2011,пайыз,,,әйелдер,толық емес орта,,,,7.4
2012,пайыз,,,әйелдер,толық емес орта,,,,14.3
2013,пайыз,,,әйелдер,толық емес орта,,,,16.0
2014,пайыз,,,әйелдер,толық емес орта,,,,11.9
2015,пайыз,,,әйелдер,толық емес орта,,,,5.8
2016,пайыз,,,әйелдер,толық емес орта,,,,6.9
2017,пайыз,,,әйелдер,толық емес орта,,,,9.4
2018,пайыз,,,әйелдер,толық емес орта,,,,10.3
2010,пайыз,,,әйелдер,бастапқы және төменгі,,,,32.7
2011,пайыз,,,әйелдер,бастапқы және төменгі,,,,41.5
2012,пайыз,,,әйелдер,бастапқы және төменгі,,,,10.2
2013,пайыз,,,әйелдер,бастапқы және төменгі,,,,12.0
2014,пайыз,,,әйелдер,бастапқы және төменгі,,,,32.2
2015,пайыз,,,әйелдер,бастапқы және төменгі,,,,14.5
2016,пайыз,,,әйелдер,бастапқы және төменгі,,,,13.9
2017,пайыз,,,әйелдер,бастапқы және төменгі,,,,19.8
2018,пайыз,,,әйелдер,бастапқы және төменгі,,,,10.3
2010,пайыз,,,әйелдер,көрсетілмеген,,,,3.6
2011,пайыз,,,әйелдер,көрсетілмеген,,,,5.3
2012,пайыз,,,әйелдер,көрсетілмеген,,,,26.5
2013,пайыз,,,әйелдер,көрсетілмеген,,,,34.0
2014,пайыз,,,әйелдер,көрсетілмеген,,,,20.3
2015,пайыз,,,әйелдер,көрсетілмеген,,,,37.7
2016,пайыз,,,әйелдер,көрсетілмеген,,,,22.2
2017,пайыз,,,әйелдер,көрсетілмеген,,,,30.2
2018,пайыз,,,әйелдер,көрсетілмеген,,,,19.2
2010,пайыз,,городское население,,жоғары,,,,3.6
2011,пайыз,,городское население,,жоғары,,,,8.2
2012,пайыз,,городское население,,жоғары,,,,10.4
2013,пайыз,,городское население,,жоғары,,,,3.4
2014,пайыз,,городское население,,жоғары,,,,15.0
2015,пайыз,,городское население,,жоғары,,,,15.3
2016,пайыз,,городское население,,жоғары,,,,9.2
2017,пайыз,,городское население,,жоғары,,,,13.8
2018,пайыз,,городское население,,жоғары,,,,9.5
2010,пайыз,,городское население,,толық емес жоғары,,,,0.0
2011,пайыз,,городское население,,толық емес жоғары,,,,0.0
2012,пайыз,,городское население,,толық емес жоғары,,,,2.1
2013,пайыз,,городское население,,толық емес жоғары,,,,3.4
2014,пайыз,,городское население,,толық емес жоғары,,,,5.0
2015,пайыз,,городское население,,толық емес жоғары,,,,1.4
2016,пайыз,,городское население,,толық емес жоғары,,,,0.0
2017,пайыз,,городское население,,толық емес жоғары,,,,0.0
2018,пайыз,,городское население,,толық емес жоғары,,,,0.0
2010,пайыз,,городское население,,орта кәсіби,,,,14.5
2011,пайыз,,городское население,,орта кәсіби,,,,11.3
2012,пайыз,,городское население,,орта кәсіби,,,,14.6
2013,пайыз,,городское население,,орта кәсіби,,,,13.8
2014,пайыз,,городское население,,орта кәсіби,,,,12.5
2015,пайыз,,городское население,,орта кәсіби,,,,16.7
2016,пайыз,,городское население,,орта кәсіби,,,,21.5
2017,пайыз,,городское население,,орта кәсіби,,,,10.8
2018,пайыз,,городское население,,орта кәсіби,,,,35.1
2010,пайыз,,городское население,,орташа жалпы,,,,52.7
2011,пайыз,,городское население,,орташа жалпы,,,,36.1
2012,пайыз,,городское население,,орташа жалпы,,,,31.3
2013,пайыз,,городское население,,орташа жалпы,,,,39.7
2014,пайыз,,городское население,,орташа жалпы,,,,2.5
2015,пайыз,,городское население,,орташа жалпы,,,,13.9
2016,пайыз,,городское население,,орташа жалпы,,,,32.3
2017,пайыз,,городское население,,орташа жалпы,,,,32.3
2018,пайыз,,городское население,,орташа жалпы,,,,24.3
2010,пайыз,,городское население,,толық емес орта,,,,5.5
2011,пайыз,,городское население,,толық емес орта,,,,5.2
2012,пайыз,,городское население,,толық емес орта,,,,8.3
2013,пайыз,,городское население,,толық емес орта,,,,6.9
2014,пайыз,,городское население,,толық емес орта,,,,10.0
2015,пайыз,,городское население,,толық емес орта,,,,6.9
2016,пайыз,,городское население,,толық емес орта,,,,3.1
2017,пайыз,,городское население,,толық емес орта,,,,4.6
2018,пайыз,,городское население,,толық емес орта,,,,5.4
2010,пайыз,,городское население,,бастапқы және төменгі,,,,9.1
2011,пайыз,,городское население,,бастапқы және төменгі,,,,26.8
2012,пайыз,,городское население,,бастапқы және төменгі,,,,10.4
2013,пайыз,,городское население,,бастапқы және төменгі,,,,10.3
2014,пайыз,,городское население,,бастапқы және төменгі,,,,30.0
2015,пайыз,,городское население,,бастапқы және төменгі,,,,15.3
2016,пайыз,,городское население,,бастапқы және төменгі,,,,7.7
2017,пайыз,,городское население,,бастапқы және төменгі,,,,16.9
2018,пайыз,,городское население,,бастапқы және төменгі,,,,2.7
2010,пайыз,,городское население,,көрсетілмеген,,,,14.5
2011,пайыз,,городское население,,көрсетілмеген,,,,12.4
2012,пайыз,,городское население,,көрсетілмеген,,,,22.9
2013,пайыз,,городское население,,көрсетілмеген,,,,22.4
2014,пайыз,,городское население,,көрсетілмеген,,,,25.0
2015,пайыз,,городское население,,көрсетілмеген,,,,30.6
2016,пайыз,,городское население,,көрсетілмеген,,,,26.2
2017,пайыз,,городское население,,көрсетілмеген,,,,21.5
2018,пайыз,,городское население,,көрсетілмеген,,,,12.2
2010,пайыз,,сельское население,,жоғары,,,,5.7
2011,пайыз,,сельское население,,жоғары,,,,3.8
2012,пайыз,,сельское население,,жоғары,,,,4.1
2013,пайыз,,сельское население,,жоғары,,,,3.8
2014,пайыз,,сельское население,,жоғары,,,,1.7
2015,пайыз,,сельское население,,жоғары,,,,2.2
2016,пайыз,,сельское население,,жоғары,,,,2.6
2017,пайыз,,сельское население,,жоғары,,,,5.3
2018,пайыз,,сельское население,,жоғары,,,,6.4
2010,пайыз,,сельское население,,толық емес жоғары,,,,0.0
2011,пайыз,,сельское население,,толық емес жоғары,,,,0.0
2012,пайыз,,сельское население,,толық емес жоғары,,,,0.0
2013,пайыз,,сельское население,,толық емес жоғары,,,,1.9
2014,пайыз,,сельское население,,толық емес жоғары,,,,0.0
2015,пайыз,,сельское население,,толық емес жоғары,,,,2.2
2016,пайыз,,сельское население,,толық емес жоғары,,,,1.3
2017,пайыз,,сельское население,,толық емес жоғары,,,,0.0
2018,пайыз,,сельское население,,толық емес жоғары,,,,0.0
2010,пайыз,,сельское население,,орта кәсіби,,,,7.1
2011,пайыз,,сельское население,,орта кәсіби,,,,3.8
2012,пайыз,,сельское население,,орта кәсіби,,,,6.1
2013,пайыз,,сельское население,,орта кәсіби,,,,11.3
2014,пайыз,,сельское население,,орта кәсіби,,,,10.3
2015,пайыз,,сельское население,,орта кәсіби,,,,13.3
2016,пайыз,,сельское население,,орта кәсіби,,,,11.7
2017,пайыз,,сельское население,,орта кәсіби,,,,5.3
2018,пайыз,,сельское население,,орта кәсіби,,,,11.5
2010,пайыз,,сельское население,,орташа жалпы,,,,35.7
2011,пайыз,,сельское население,,орташа жалпы,,,,43.8
2012,пайыз,,сельское население,,орташа жалпы,,,,40.8
2013,пайыз,,сельское население,,орташа жалпы,,,,11.3
2014,пайыз,,сельское население,,орташа жалпы,,,,29.3
2015,пайыз,,сельское население,,орташа жалпы,,,,28.9
2016,пайыз,,сельское население,,орташа жалпы,,,,26.0
2017,пайыз,,сельское население,,орташа жалпы,,,,25.7
2018,пайыз,,сельское население,,орташа жалпы,,,,29.5
2010,пайыз,,сельское население,,толық емес орта,,,,4.3
2011,пайыз,,сельское население,,толық емес орта,,,,2.5
2012,пайыз,,сельское население,,толық емес орта,,,,12.2
2013,пайыз,,сельское население,,толық емес орта,,,,17.0
2014,пайыз,,сельское население,,толық емес орта,,,,13.8
2015,пайыз,,сельское население,,толық емес орта,,,,4.4
2016,пайыз,,сельское население,,толық емес орта,,,,11.7
2017,пайыз,,сельское население,,толық емес орта,,,,13.3
2018,пайыз,,сельское население,,толық емес орта,,,,12.8
2010,пайыз,,сельское население,,бастапқы және төменгі,,,,31.4
2011,пайыз,,сельское население,,бастапқы және төменгі,,,,35.0
2012,пайыз,,сельское население,,бастапқы және төменгі,,,,10.2
2013,пайыз,,сельское население,,бастапқы және төменгі,,,,13.2
2014,пайыз,,сельское население,,бастапқы және төменгі,,,,22.4
2015,пайыз,,сельское население,,бастапқы және төменгі,,,,13.3
2016,пайыз,,сельское население,,бастапқы және төменгі,,,,15.6
2017,пайыз,,сельское население,,бастапқы және төменгі,,,,14.2
2018,пайыз,,сельское население,,бастапқы және төменгі,,,,10.3
2010,пайыз,,сельское население,,көрсетілмеген,,,,15.7
2011,пайыз,,сельское население,,көрсетілмеген,,,,11.3
2012,пайыз,,сельское население,,көрсетілмеген,,,,26.5
2013,пайыз,,сельское население,,көрсетілмеген,,,,41.5
2014,пайыз,,сельское население,,көрсетілмеген,,,,22.4
2015,пайыз,,сельское население,,көрсетілмеген,,,,35.6
2016,пайыз,,сельское население,,көрсетілмеген,,,,31.2
2017,пайыз,,сельское население,,көрсетілмеген,,,,36.3
2018,пайыз,,сельское население,,көрсетілмеген,,,,39.7
2010,пайыз,,,ерлер,,үйленген,,,42.9
2011,пайыз,,,ерлер,,үйленген,,,38.6
2012,пайыз,,,ерлер,,үйленген,,,31.3
2013,пайыз,,,ерлер,,үйленген,,,19.7
2014,пайыз,,,ерлер,,үйленген,,,23.1
2015,пайыз,,,ерлер,,үйленген,,,33.3
2016,пайыз,,,ерлер,,үйленген,,,37.1
2017,пайыз,,,ерлер,,үйленген,,,47.2
2018,пайыз,,,ерлер,,үйленген,,,100.0
2010,пайыз,,,ерлер,,үйленген жоқ,,,25.7
2011,пайыз,,,ерлер,,үйленген жоқ,,,28.9
2012,пайыз,,,ерлер,,үйленген жоқ,,,29.2
2013,пайыз,,,ерлер,,үйленген жоқ,,,23.0
2014,пайыз,,,ерлер,,үйленген жоқ,,,23.1
2015,пайыз,,,ерлер,,үйленген жоқ,,,29.2
2016,пайыз,,,ерлер,,үйленген жоқ,,,24.3
2017,пайыз,,,ерлер,,үйленген жоқ,,,12.5
2018,пайыз,,,ерлер,,үйленген жоқ,,,13.6
2010,пайыз,,,ерлер,,жесір,,,8.6
